10/1/16 11:53	1
10/1/16 11:55	1
10/1/16 11:56	1
10/1/16 11:57	1
10/1/16 11:58	1
10/1/16 12:00	1
10/1/16 12:02	0
10/1/16 12:06	1
10/1/16 12:08	1
10/1/16 12:08	1
10/1/16 12:10	0
10/1/16 12:11	1
10/1/16 12:12	0
10/1/16 12:23	0
10/1/16 12:33	0
10/1/16 12:44	0
10/1/16 12:54	0
10/1/16 13:05	0
10/1/16 13:11	1
10/1/16 13:12	1
10/1/16 13:13	1
10/1/16 13:15	0
10/1/16 13:18	1
10/1/16 13:20	0
10/1/16 13:24	1
10/1/16 13:25	1
10/1/16 13:26	1
10/1/16 13:28	0
10/1/16 13:32	1
10/1/16 13:34	0
10/1/16 13:37	1
10/1/16 13:38	0
10/1/16 13:41	1
10/1/16 13:42	1
10/1/16 13:43	1
10/1/16 13:44	1
10/1/16 13:46	0
10/1/16 13:48	1
10/1/16 13:50	0
10/1/16 13:50	1
10/1/16 13:52	1
10/1/16 13:53	1
10/1/16 13:55	0
10/1/16 14:05	0
10/1/16 14:16	0
10/1/16 14:26	0
10/1/16 14:36	0
10/1/16 14:47	0
10/1/16 14:57	0
10/1/16 15:08	0
10/1/16 15:18	0
10/1/16 15:29	0
10/1/16 15:39	0
10/1/16 15:49	0
10/1/16 16:00	0
10/1/16 16:10	0
10/1/16 16:21	0
10/1/16 16:31	0
10/1/16 16:41	0
10/1/16 16:52	0
10/1/16 17:02	0
10/1/16 17:13	0
10/1/16 17:23	0
10/1/16 17:34	0
10/1/16 17:44	0
10/1/16 17:54	0
10/1/16 18:05	0
10/1/16 18:15	0
10/1/16 18:26	0
10/1/16 18:36	0
10/1/16 18:47	0
10/1/16 18:57	0
10/1/16 19:07	0
10/1/16 19:18	0
10/1/16 19:28	0
10/1/16 19:39	0
10/1/16 19:49	0
10/1/16 19:59	0
10/1/16 20:10	0
10/1/16 20:20	0
10/1/16 20:31	0
10/1/16 20:41	0
10/1/16 20:52	0
10/1/16 21:02	0
10/1/16 21:08	1
10/1/16 21:10	1
10/1/16 21:11	1
10/1/16 21:13	0
10/1/16 21:21	1
10/1/16 21:22	1
10/1/16 21:24	0
10/1/16 21:26	1
10/1/16 21:27	1
10/1/16 21:28	1
10/1/16 21:30	1
10/1/16 21:31	0
10/1/16 21:32	1
10/1/16 21:33	0
10/1/16 21:34	1
10/1/16 21:35	1
10/1/16 21:36	1
10/1/16 21:38	0
10/1/16 21:39	1
10/1/16 21:40	1
10/1/16 21:41	1
10/1/16 21:43	0
10/1/16 21:45	1
10/1/16 21:47	0
10/1/16 21:57	0
10/1/16 22:07	0
10/1/16 22:18	0
10/1/16 22:28	0
10/1/16 22:39	0
10/1/16 22:49	0
10/1/16 22:53	1
10/1/16 22:54	1
10/1/16 22:56	0
10/1/16 22:57	1
10/1/16 22:59	0
10/1/16 23:02	1
10/1/16 23:04	0
10/1/16 23:07	1
10/1/16 23:08	0
10/1/16 23:19	0
10/1/16 23:29	0
10/1/16 23:40	0
10/1/16 23:41	1
10/1/16 23:42	0
10/1/16 23:43	1
10/1/16 23:45	1
10/1/16 23:46	0
10/1/16 23:57	0
10/1/16 23:58	1
10/1/16 23:59	1
10/2/16 0:01	1
10/2/16 0:03	0
10/2/16 0:03	1
10/2/16 0:05	0
10/2/16 0:05	1
10/2/16 0:07	0
10/2/16 0:11	1
10/2/16 0:12	1
10/2/16 0:14	0
10/2/16 0:14	1
10/2/16 0:15	1
10/2/16 0:17	1
10/2/16 0:18	1
10/2/16 0:19	1
10/2/16 0:21	0
10/2/16 0:32	0
10/2/16 0:37	1
10/2/16 0:38	1
10/2/16 0:40	0
10/2/16 0:51	0
10/2/16 1:01	0
10/2/16 1:12	0
10/2/16 1:22	0
10/2/16 1:33	0
10/2/16 1:43	0
10/2/16 1:53	0
10/2/16 2:04	0
10/2/16 2:14	0
10/2/16 2:25	0
10/2/16 2:35	0
10/2/16 2:46	0
10/2/16 2:56	0
10/2/16 3:06	0
10/2/16 3:17	0
10/2/16 3:27	0
10/2/16 3:38	0
10/2/16 3:48	0
10/2/16 3:59	0
10/2/16 4:09	0
10/2/16 4:19	0
10/2/16 4:22	1
10/2/16 4:23	1
10/2/16 4:25	0
10/2/16 4:35	0
10/2/16 4:46	0
10/2/16 4:56	0
10/2/16 5:07	0
10/2/16 5:17	0
10/2/16 5:27	0
10/2/16 5:38	0
10/2/16 5:48	0
10/2/16 5:59	0
10/2/16 6:09	0
10/2/16 6:19	0
10/2/16 6:30	0
10/2/16 6:32	1
10/2/16 6:34	1
10/2/16 6:35	0
10/2/16 6:46	0
10/2/16 6:56	0
10/2/16 7:07	0
10/2/16 7:17	0
10/2/16 7:28	0
10/2/16 7:38	0
10/2/16 7:48	0
10/2/16 7:59	0
10/2/16 8:09	0
10/2/16 8:20	0
10/2/16 8:30	0
10/2/16 8:41	0
10/2/16 8:48	1
10/2/16 8:50	0
10/2/16 8:52	1
10/2/16 8:53	1
10/2/16 8:54	1
10/2/16 8:55	1
10/2/16 8:56	1
10/2/16 8:58	0
10/2/16 9:02	1
10/2/16 9:04	0
10/2/16 9:05	1
10/2/16 9:07	0
10/2/16 9:16	1
10/2/16 9:17	1
10/2/16 9:19	1
10/2/16 9:20	1
10/2/16 9:21	1
10/2/16 9:22	1
10/2/16 9:23	1
10/2/16 9:24	0
10/2/16 9:35	0
10/2/16 9:45	0
10/2/16 9:56	0
10/2/16 10:06	0
10/2/16 10:16	0
10/2/16 10:27	0
10/2/16 10:37	0
10/2/16 10:48	0
10/2/16 10:58	0
10/2/16 11:09	0
10/2/16 11:19	0
10/2/16 11:29	0
10/2/16 11:40	0
10/2/16 11:50	0
10/2/16 12:01	0
10/2/16 12:11	0
10/2/16 12:21	0
10/2/16 12:32	0
10/2/16 12:35	1
10/2/16 12:37	1
10/2/16 12:39	0
10/2/16 12:40	1
10/2/16 12:41	1
10/2/16 12:42	1
10/2/16 12:43	1
10/2/16 12:44	1
10/2/16 12:45	1
10/2/16 12:47	1
10/2/16 12:48	1
10/2/16 12:49	1
10/2/16 12:51	0
10/2/16 13:01	0
10/2/16 13:07	1
10/2/16 13:08	1
10/2/16 13:10	0
10/2/16 13:21	0
10/2/16 13:24	1
10/2/16 13:25	1
10/2/16 13:27	0
10/2/16 13:37	0
10/2/16 13:48	0
10/2/16 13:58	0
10/2/16 14:09	0
10/2/16 14:19	0
10/2/16 14:29	0
10/2/16 14:40	0
10/2/16 14:50	0
10/2/16 15:01	0
10/2/16 15:11	0
10/2/16 15:21	0
10/2/16 15:22	1
10/2/16 15:24	1
10/2/16 15:25	1
10/2/16 15:26	1
10/2/16 15:28	1
10/2/16 15:30	1
10/2/16 15:32	0
10/2/16 15:33	1
10/2/16 15:35	1
10/2/16 15:37	0
10/2/16 15:37	1
10/2/16 15:38	1
10/2/16 15:40	1
10/2/16 15:41	0
10/2/16 15:43	1
10/2/16 15:45	0
10/2/16 15:55	0
10/2/16 16:06	0
10/2/16 16:16	0
10/2/16 16:27	0
10/2/16 16:37	0
10/2/16 16:47	0
10/2/16 16:58	0
10/2/16 16:58	1
10/2/16 17:00	0
10/2/16 17:01	1
10/2/16 17:02	1
10/2/16 17:04	0
10/2/16 17:13	1
10/2/16 17:14	1
10/2/16 17:16	1
10/2/16 17:17	1
10/2/16 17:18	1
10/2/16 17:20	1
10/2/16 17:20	1
10/2/16 17:22	1
10/2/16 17:22	1
10/2/16 17:23	1
10/2/16 17:24	1
10/2/16 17:25	1
10/2/16 17:26	1
10/2/16 17:28	1
10/2/16 17:30	0
10/2/16 17:32	1
10/2/16 17:34	0
10/2/16 17:36	1
10/2/16 17:38	0
10/2/16 17:41	1
10/2/16 17:43	0
10/2/16 17:45	1
10/2/16 17:47	0
10/2/16 17:47	1
10/2/16 17:48	1
10/2/16 17:50	0
10/2/16 17:51	1
10/2/16 17:53	0
10/2/16 18:03	0
10/2/16 18:04	1
10/2/16 18:05	1
10/2/16 18:07	0
10/2/16 18:07	1
10/2/16 18:09	1
