"DateAndTime","OS_Corr357 (Bloomberg-3-corridor 300E) Occupancy","",
"2016-08-30 19:59:09","0","",
"2016-08-30 19:59:35","1","",
"2016-08-30 20:01:39","0","",
"2016-08-30 20:07:46","1","",
"2016-08-30 20:09:51","0","",
"2016-08-30 20:17:09","1","",
"2016-08-30 20:19:13","0","",
"2016-08-30 20:19:57","1","",
"2016-08-30 20:21:00","1","",
"2016-08-30 20:22:23","1","",
"2016-08-30 20:24:00","1","",
"2016-08-30 20:26:04","0","",
"2016-08-30 20:36:25","1","",
"2016-08-30 20:38:29","0","",
"2016-08-30 20:49:52","0","",
"2016-08-30 20:51:44","1","",
"2016-08-30 20:52:52","1","",
"2016-08-30 20:54:56","0","",
"2016-08-30 21:06:19","0","",
"2016-08-30 21:09:39","1","",
"2016-08-30 21:11:43","0","",
"2016-08-30 21:13:14","1","",
"2016-08-30 21:15:18","0","",
"2016-08-30 21:16:57","1","",
"2016-08-30 21:19:01","0","",
"2016-08-30 21:19:34","1","",
"2016-08-30 21:21:38","0","",
"2016-08-30 21:24:53","1","",
"2016-08-30 21:26:57","0","",
"2016-08-30 21:30:11","1","",
"2016-08-30 21:32:15","0","",
"2016-08-30 21:35:14","1","",
"2016-08-30 21:37:18","0","",
"2016-08-30 21:39:17","1","",
"2016-08-30 21:41:21","0","",
"2016-08-30 21:43:52","1","",
"2016-08-30 21:45:13","1","",
"2016-08-30 21:47:16","1","",
"2016-08-30 21:49:20","0","",
"2016-08-30 21:51:47","1","",
"2016-08-30 21:52:52","1","",
"2016-08-30 21:54:57","0","",
"2016-08-30 21:55:42","1","",
"2016-08-30 21:57:46","0","",
"2016-08-30 22:05:07","1","",
"2016-08-30 22:07:11","0","",
"2016-08-30 22:07:40","1","",
"2016-08-30 22:09:44","0","",
"2016-08-30 22:21:07","0","",
"2016-08-30 22:22:16","1","",
"2016-08-30 22:24:20","0","",
"2016-08-30 22:24:59","1","",
"2016-08-30 22:26:10","1","",
"2016-08-30 22:28:14","0","",
"2016-08-30 22:29:56","1","",
"2016-08-30 22:32:00","0","",
"2016-08-30 22:33:24","1","",
"2016-08-30 22:35:28","0","",
"2016-08-30 22:35:46","1","",
"2016-08-30 22:37:50","0","",
"2016-08-30 22:49:13","0","",
"2016-08-30 22:55:09","1","",
"2016-08-30 22:57:13","0","",
"2016-08-30 23:05:00","1","",
"2016-08-30 23:07:04","0","",
"2016-08-30 23:09:28","1","",
"2016-08-30 23:11:32","0","",
"2016-08-30 23:19:14","1","",
"2016-08-30 23:21:19","0","",
"2016-08-30 23:32:41","0","",
"2016-08-30 23:44:03","0","",
"2016-08-30 23:44:41","1","",
"2016-08-30 23:46:45","0","",
"2016-08-30 23:48:37","1","",
"2016-08-30 23:50:41","0","",
"2016-08-31 00:02:03","0","",
"2016-08-31 00:12:05","1","",
"2016-08-31 00:14:09","0","",
"2016-08-31 00:19:43","1","",
"2016-08-31 00:21:47","0","",
"2016-08-31 00:23:28","1","",
"2016-08-31 00:24:32","1","",
"2016-08-31 00:26:36","0","",
"2016-08-31 00:37:59","0","",
"2016-08-31 00:49:22","0","",
"2016-08-31 01:00:44","0","",
"2016-08-31 01:12:06","0","",
"2016-08-31 01:23:28","0","",
"2016-08-31 01:34:51","0","",
"2016-08-31 01:46:14","0","",
"2016-08-31 01:46:22","1","",
"2016-08-31 01:48:26","0","",
"2016-08-31 01:48:28","1","",
"2016-08-31 01:50:32","0","",
"2016-08-31 02:01:55","0","",
"2016-08-31 02:13:18","0","",
"2016-08-31 02:24:40","0","",
"2016-08-31 02:36:03","0","",
"2016-08-31 02:47:26","0","",
"2016-08-31 02:58:49","0","",
"2016-08-31 03:10:11","0","",
"2016-08-31 03:21:34","0","",
"2016-08-31 03:32:57","0","",
"2016-08-31 03:44:19","0","",
"2016-08-31 03:55:42","0","",
"2016-08-31 04:07:04","0","",
"2016-08-31 04:18:26","0","",
"2016-08-31 04:29:49","0","",
"2016-08-31 04:41:12","0","",
"2016-08-31 04:52:35","0","",
"2016-08-31 05:03:58","0","",
"2016-08-31 05:15:21","0","",
"2016-08-31 05:26:44","0","",
"2016-08-31 05:38:07","0","",
"2016-08-31 05:49:29","0","",
"2016-08-31 06:00:52","0","",
"2016-08-31 06:10:49","1","",
"2016-08-31 06:12:26","1","",
"2016-08-31 06:14:31","0","",
"2016-08-31 06:25:53","0","",
"2016-08-31 06:37:16","0","",
"2016-08-31 06:48:39","0","",
"2016-08-31 07:00:01","0","",
"2016-08-31 07:01:56","1","",
"2016-08-31 07:03:48","1","",
"2016-08-31 07:05:52","0","",
"2016-08-31 07:06:39","1","",
"2016-08-31 07:07:54","1","",
"2016-08-31 07:09:58","0","",
"2016-08-31 07:20:15","1","",
"2016-08-31 07:21:18","1","",
"2016-08-31 07:22:20","1","",
"2016-08-31 07:24:24","0","",
"2016-08-31 07:35:47","0","",
"2016-08-31 07:47:09","0","",
"2016-08-31 07:50:54","1","",
"2016-08-31 07:52:58","0","",
"2016-08-31 07:53:03","1","",
"2016-08-31 07:55:07","0","",
"2016-08-31 08:03:25","1","",
"2016-08-31 08:05:29","0","",
"2016-08-31 08:10:30","1","",
"2016-08-31 08:11:48","1","",
"2016-08-31 08:13:41","1","",
"2016-08-31 08:14:58","1","",
"2016-08-31 08:17:02","0","",
"2016-08-31 08:23:19","1","",
"2016-08-31 08:25:23","0","",
"2016-08-31 08:26:20","1","",
"2016-08-31 08:28:24","0","",
"2016-08-31 08:28:32","1","",
"2016-08-31 08:29:53","1","",
"2016-08-31 08:31:58","0","",
"2016-08-31 08:41:45","1","",
"2016-08-31 08:43:49","0","",
"2016-08-31 08:55:12","0","",
"2016-08-31 08:57:36","1","",
"2016-08-31 08:59:14","1","",
"2016-08-31 09:01:19","0","",
"2016-08-31 09:05:46","1","",
"2016-08-31 09:07:50","0","",
"2016-08-31 09:19:13","0","",
"2016-08-31 09:23:40","1","",
"2016-08-31 09:25:44","0","",
"2016-08-31 09:26:31","1","",
"2016-08-31 09:27:55","1","",
"2016-08-31 09:29:59","0","",
"2016-08-31 09:35:17","1","",
"2016-08-31 09:37:21","0","",
"2016-08-31 09:48:43","0","",
"2016-08-31 10:00:06","0","",
"2016-08-31 10:02:13","1","",
"2016-08-31 10:03:25","1","",
"2016-08-31 10:05:29","0","",
"2016-08-31 10:08:37","1","",
"2016-08-31 10:10:16","1","",
"2016-08-31 10:12:21","0","",
"2016-08-31 10:12:47","1","",
"2016-08-31 10:13:55","1","",
"2016-08-31 10:14:57","1","",
"2016-08-31 10:15:59","1","",
"2016-08-31 10:18:04","0","",
"2016-08-31 10:20:03","1","",
"2016-08-31 10:21:06","1","",
"2016-08-31 10:22:13","1","",
"2016-08-31 10:24:17","0","",
"2016-08-31 10:26:08","1","",
"2016-08-31 10:28:12","0","",
"2016-08-31 10:29:49","1","",
"2016-08-31 10:31:54","0","",
"2016-08-31 10:32:01","1","",
"2016-08-31 10:35:19","1","",
"2016-08-31 10:37:23","0","",
"2016-08-31 10:40:34","1","",
"2016-08-31 10:41:42","1","",
"2016-08-31 10:43:47","0","",
"2016-08-31 10:48:54","1","",
"2016-08-31 10:50:45","1","",
"2016-08-31 10:52:19","1","",
"2016-08-31 10:53:36","1","",
"2016-08-31 10:54:53","1","",
"2016-08-31 10:56:57","0","",
"2016-08-31 10:57:48","1","",
"2016-08-31 10:59:52","0","",
"2016-08-31 11:00:52","1","",
"2016-08-31 11:02:57","0","",
"2016-08-31 11:05:46","1","",
"2016-08-31 11:07:50","0","",
"2016-08-31 11:12:20","1","",
"2016-08-31 11:13:43","1","",
"2016-08-31 11:15:47","0","",
"2016-08-31 11:18:23","1","",
"2016-08-31 11:19:28","1","",
"2016-08-31 11:21:32","0","",
"2016-08-31 11:30:38","1","",
"2016-08-31 11:31:43","1","",
"2016-08-31 11:33:47","0","",
"2016-08-31 11:34:56","1","",
"2016-08-31 11:37:00","0","",
"2016-08-31 11:37:51","1","",
"2016-08-31 11:39:55","0","",
"2016-08-31 11:44:39","1","",
"2016-08-31 11:46:43","0","",
"2016-08-31 12:00:14","0","",
"2016-08-31 12:11:36","0","",
"2016-08-31 12:22:58","0","",
"2016-08-31 12:34:20","0","",
"2016-08-31 12:34:56","1","",
"2016-08-31 12:37:00","0","",
"2016-08-31 12:39:35","1","",
"2016-08-31 12:41:39","0","",
"2016-08-31 12:42:10","1","",
"2016-08-31 12:44:14","0","",
"2016-08-31 12:45:31","1","",
"2016-08-31 12:47:35","0","",
"2016-08-31 12:54:25","1","",
"2016-08-31 12:56:29","0","",
"2016-08-31 12:57:44","1","",
"2016-08-31 12:59:21","1","",
"2016-08-31 13:01:25","0","",
"2016-08-31 13:12:48","0","",
"2016-08-31 13:21:50","1","",
"2016-08-31 13:23:44","1","",
"2016-08-31 13:25:48","0","",
"2016-08-31 13:32:46","1","",
"2016-08-31 13:33:49","1","",
"2016-08-31 13:35:53","0","",
"2016-08-31 13:45:38","1","",
"2016-08-31 13:46:41","1","",
"2016-08-31 13:48:45","0","",
"2016-08-31 13:50:23","1","",
"2016-08-31 13:51:29","1","",
"2016-08-31 13:53:33","0","",
"2016-08-31 13:54:34","1","",
"2016-08-31 13:56:38","0","",
"2016-08-31 13:58:04","1","",
"2016-08-31 13:59:39","1","",
"2016-08-31 14:01:43","0","",
"2016-08-31 14:05:16","1","",
"2016-08-31 14:07:20","0","",
"2016-08-31 14:16:38","1","",
"2016-08-31 14:18:42","0","",
"2016-08-31 14:30:04","0","",
"2016-08-31 14:37:51","1","",
"2016-08-31 14:39:55","0","",
"2016-08-31 14:46:45","1","",
"2016-08-31 14:47:55","1","",
"2016-08-31 14:49:35","1","",
"2016-08-31 14:51:39","0","",
"2016-08-31 15:03:01","0","",
"2016-08-31 15:14:23","0","",
"2016-08-31 15:17:15","1","",
"2016-08-31 15:19:20","0","",
"2016-08-31 15:27:06","1","",
"2016-08-31 15:29:10","0","",
"2016-08-31 15:30:44","1","",
"2016-08-31 15:32:01","1","",
"2016-08-31 15:33:30","1","",
"2016-08-31 15:35:34","0","",
"2016-08-31 15:35:51","1","",
"2016-08-31 15:37:55","0","",
"2016-08-31 15:39:40","1","",
"2016-08-31 15:41:44","0","",
"2016-08-31 15:42:56","1","",
"2016-08-31 15:45:00","0","",
"2016-08-31 15:55:29","1","",
"2016-08-31 15:57:33","0","",
"2016-08-31 15:59:00","1","",
"2016-08-31 16:01:04","0","",
"2016-08-31 16:04:48","1","",
"2016-08-31 16:06:52","0","",
"2016-08-31 16:14:23","1","",
"2016-08-31 16:16:27","0","",
"2016-08-31 16:27:49","0","",
"2016-08-31 16:30:46","1","",
"2016-08-31 16:32:50","0","",
"2016-08-31 16:33:09","1","",
"2016-08-31 16:35:13","0","",
"2016-08-31 16:38:58","1","",
"2016-08-31 16:41:02","0","",
"2016-08-31 16:52:24","0","",
"2016-08-31 16:53:53","1","",
"2016-08-31 16:55:19","1","",
"2016-08-31 16:57:23","0","",
"2016-08-31 17:01:53","1","",
"2016-08-31 17:03:57","0","",
"2016-08-31 17:04:32","1","",
"2016-08-31 17:06:36","0","",
"2016-08-31 17:07:12","1","",
"2016-08-31 17:09:16","0","",
"2016-08-31 17:12:17","1","",
"2016-08-31 17:13:23","1","",
"2016-08-31 17:15:27","0","",
"2016-08-31 17:16:08","1","",
"2016-08-31 17:18:12","0","",
"2016-08-31 17:29:35","0","",
"2016-08-31 17:32:19","1","",
"2016-08-31 17:34:23","0","",
"2016-08-31 17:45:45","0","",
"2016-08-31 17:55:55","1","",
"2016-08-31 17:57:59","0","",
"2016-08-31 18:02:50","1","",
"2016-08-31 18:04:54","0","",
"2016-08-31 18:05:11","1","",
"2016-08-31 18:07:15","0","",
"2016-08-31 18:18:37","0","",
"2016-08-31 18:22:09","1","",
"2016-08-31 18:24:13","0","",
"2016-08-31 18:25:50","1","",
"2016-08-31 18:27:54","0","",
"2016-08-31 18:34:35","1","",
"2016-08-31 18:36:39","0","",
"2016-08-31 18:42:32","1","",
"2016-08-31 18:44:36","0","",
"2016-08-31 18:45:52","1","",
"2016-08-31 18:47:56","0","",
"2016-08-31 18:49:38","1","",
"2016-08-31 18:50:49","1","",
"2016-08-31 18:51:51","1","",
"2016-08-31 18:53:23","1","",
"2016-08-31 18:55:04","1","",
"2016-08-31 18:57:00","1","",
"2016-08-31 18:59:04","0","",
"2016-08-31 19:00:10","1","",
"2016-08-31 19:01:16","1","",
"2016-08-31 19:02:29","1","",
"2016-08-31 19:04:08","1","",
"2016-08-31 19:05:28","1","",
"2016-08-31 19:06:30","1","",
"2016-08-31 19:08:05","1","",
"2016-08-31 19:10:10","0","",
"2016-08-31 19:10:22","1","",
"2016-08-31 19:11:59","1","",
"2016-08-31 19:14:03","0","",
"2016-08-31 19:21:56","1","",
"2016-08-31 19:24:00","0","",
"2016-08-31 19:35:23","0","",
"2016-08-31 19:40:26","1","",
"2016-08-31 19:42:30","0","",
"2016-08-31 19:50:31","1","",
"2016-08-31 19:52:02","1","",
"2016-08-31 19:54:06","0","",
"2016-08-31 19:56:08","1","",
"2016-08-31 19:58:12","0","",
"2016-08-31 19:58:26","1","",
"2016-08-31 19:59:58","1","",
"2016-08-31 20:02:02","0","",
"2016-08-31 20:02:43","1","",
"2016-08-31 20:04:47","0","",
"2016-08-31 20:06:36","1","",
"2016-08-31 20:08:40","0","",
"2016-08-31 20:10:24","1","",
"2016-08-31 20:12:28","0","",
"2016-08-31 20:13:49","1","",
"2016-08-31 20:15:54","0","",
"2016-08-31 20:23:55","1","",
"2016-08-31 20:25:59","0","",
"2016-08-31 20:32:57","1","",
"2016-08-31 20:35:01","0","",
"2016-08-31 20:43:18","1","",
"2016-08-31 20:45:22","0","",
"2016-08-31 20:46:46","1","",
"2016-08-31 20:47:48","1","",
"2016-08-31 20:49:36","1","",
"2016-08-31 20:51:41","0","",
"2016-08-31 20:53:25","1","",
"2016-08-31 20:55:30","0","",
"2016-08-31 20:58:27","1","",
"2016-08-31 21:00:30","0","",
"2016-08-31 21:03:04","1","",
"2016-08-31 21:05:08","0","",
"2016-08-31 21:08:34","1","",
"2016-08-31 21:10:38","0","",
"2016-08-31 21:22:01","0","",
"2016-08-31 21:23:01","1","",
"2016-08-31 21:25:06","0","",
"2016-08-31 21:34:24","1","",
"2016-08-31 21:36:28","0","",
"2016-08-31 21:41:38","1","",
"2016-08-31 21:43:42","0","",
"2016-08-31 21:55:05","0","",
"2016-08-31 22:02:32","1","",
"2016-08-31 22:04:36","0","",
"2016-08-31 22:06:37","1","",
"2016-08-31 22:08:41","0","",
"2016-08-31 22:20:02","0","",
"2016-08-31 22:21:26","1","",
"2016-08-31 22:23:29","0","",
"2016-08-31 22:24:24","1","",
"2016-08-31 22:26:28","0","",
"2016-08-31 22:29:27","1","",
"2016-08-31 22:31:31","0","",
"2016-08-31 22:35:32","1","",
"2016-08-31 22:37:36","0","",
"2016-08-31 22:48:58","0","",
"2016-08-31 23:00:20","0","",
"2016-08-31 23:06:52","1","",
"2016-08-31 23:08:56","0","",
"2016-08-31 23:15:55","1","",
"2016-08-31 23:17:59","0","",
"2016-08-31 23:26:03","1","",
"2016-08-31 23:27:18","1","",
"2016-08-31 23:29:22","0","",
"2016-08-31 23:40:45","0","",
"2016-08-31 23:41:08","1","",
"2016-08-31 23:43:03","1","",
"2016-08-31 23:45:07","0","",
"2016-08-31 23:51:20","1","",
"2016-08-31 23:53:24","0","",
"2016-08-31 23:53:34","1","",
"2016-08-31 23:55:39","0","",
"2016-08-31 23:59:13","1","",
"2016-09-01 00:01:16","0","",
"2016-09-01 00:08:43","1","",
"2016-09-01 00:10:47","0","",
"2016-09-01 00:16:03","1","",
"2016-09-01 00:18:08","0","",
"2016-09-01 00:18:34","1","",
"2016-09-01 00:20:38","0","",
"2016-09-01 00:24:22","1","",
"2016-09-01 00:26:27","0","",
"2016-09-01 00:31:23","1","",
"2016-09-01 00:33:27","0","",
"2016-09-01 00:39:24","1","",
"2016-09-01 00:41:28","0","",
"2016-09-01 00:41:35","1","",
"2016-09-01 00:43:39","0","",
"2016-09-01 00:55:02","0","",
"2016-09-01 01:06:25","0","",
"2016-09-01 01:17:48","0","",
"2016-09-01 01:29:10","0","",
"2016-09-01 01:40:33","0","",
"2016-09-01 01:51:56","0","",
"2016-09-01 01:55:13","1","",
"2016-09-01 01:57:18","0","",
"2016-09-01 02:01:30","1","",
"2016-09-01 02:03:34","0","",
"2016-09-01 02:10:27","1","",
"2016-09-01 02:12:31","0","",
"2016-09-01 02:23:53","0","",
"2016-09-01 02:25:39","1","",
"2016-09-01 02:27:43","0","",
"2016-09-01 02:39:05","0","",
"2016-09-01 02:48:01","1","",
"2016-09-01 02:50:05","0","",
"2016-09-01 02:50:34","1","",
"2016-09-01 02:52:32","1","",
"2016-09-01 02:54:36","0","",
"2016-09-01 03:05:58","0","",
"2016-09-01 03:07:15","1","",
"2016-09-01 03:09:19","0","",
"2016-09-01 03:20:41","0","",
"2016-09-01 03:32:04","0","",
"2016-09-01 03:43:27","0","",
"2016-09-01 03:54:49","0","",
"2016-09-01 04:01:33","1","",
"2016-09-01 04:03:37","0","",
"2016-09-01 04:15:00","0","",
"2016-09-01 04:26:23","0","",
"2016-09-01 04:37:45","0","",
"2016-09-01 04:49:08","0","",
"2016-09-01 05:00:30","0","",
"2016-09-01 05:11:53","0","",
"2016-09-01 05:23:16","0","",
"2016-09-01 05:34:39","0","",
"2016-09-01 05:46:01","0","",
"2016-09-01 05:57:24","0","",
"2016-09-01 06:08:46","0","",
"2016-09-01 06:20:09","0","",
"2016-09-01 06:22:25","1","",
"2016-09-01 06:24:04","1","",
"2016-09-01 06:26:08","0","",
"2016-09-01 06:37:31","0","",
"2016-09-01 06:48:54","0","",
"2016-09-01 07:00:16","0","",
"2016-09-01 07:00:28","1","",
"2016-09-01 07:02:32","0","",
"2016-09-01 07:02:42","1","",
"2016-09-01 07:03:45","1","",
"2016-09-01 07:04:57","1","",
"2016-09-01 07:07:01","0","",
"2016-09-01 07:12:29","1","",
"2016-09-01 07:14:33","0","",
"2016-09-01 07:15:59","1","",
"2016-09-01 07:18:03","0","",
"2016-09-01 07:18:17","1","",
"2016-09-01 07:20:21","0","",
"2016-09-01 07:22:40","1","",
"2016-09-01 07:24:44","0","",
"2016-09-01 07:31:53","1","",
"2016-09-01 07:32:59","1","",
"2016-09-01 07:35:03","0","",
"2016-09-01 07:36:19","1","",
"2016-09-01 07:37:42","1","",
"2016-09-01 07:39:46","0","",
"2016-09-01 07:40:11","1","",
"2016-09-01 07:42:16","0","",
"2016-09-01 07:43:31","1","",
"2016-09-01 07:45:35","0","",
"2016-09-01 07:51:29","1","",
"2016-09-01 07:53:33","0","",
"2016-09-01 07:58:55","1","",
"2016-09-01 08:01:00","0","",
"2016-09-01 08:07:26","1","",
"2016-09-01 08:09:01","1","",
"2016-09-01 08:11:05","0","",
"2016-09-01 08:20:12","1","",
"2016-09-01 08:21:20","1","",
"2016-09-01 08:22:25","1","",
"2016-09-01 08:24:30","0","",
"2016-09-01 08:35:52","0","",
"2016-09-01 08:38:06","1","",
"2016-09-01 08:40:11","0","",
"2016-09-01 08:41:16","1","",
"2016-09-01 08:43:20","0","",
"2016-09-01 08:46:29","1","",
"2016-09-01 08:48:20","1","",
"2016-09-01 08:49:27","1","",
"2016-09-01 08:51:31","0","",
"2016-09-01 08:57:09","1","",
"2016-09-01 08:59:13","0","",
"2016-09-01 09:04:12","1","",
"2016-09-01 09:06:16","0","",
"2016-09-01 09:06:53","1","",
"2016-09-01 09:08:42","1","",
"2016-09-01 09:10:46","0","",
"2016-09-01 09:11:49","1","",
"2016-09-01 09:13:53","0","",
"2016-09-01 09:16:40","1","",
"2016-09-01 09:18:03","1","",
"2016-09-01 09:19:06","1","",
"2016-09-01 09:20:51","1","",
"2016-09-01 09:22:55","0","",
"2016-09-01 09:23:28","1","",
"2016-09-01 09:25:32","0","",
"2016-09-01 09:26:14","1","",
"2016-09-01 09:27:58","1","",
"2016-09-01 09:29:11","1","",
"2016-09-01 09:31:15","0","",
"2016-09-01 09:33:49","1","",
"2016-09-01 09:35:53","0","",
"2016-09-01 09:37:08","1","",
"2016-09-01 09:38:45","1","",
"2016-09-01 09:40:13","1","",
"2016-09-01 09:41:22","1","",
"2016-09-01 09:43:26","0","",
"2016-09-01 09:44:31","1","",
"2016-09-01 09:45:48","1","",
"2016-09-01 09:46:51","1","",
"2016-09-01 09:48:55","0","",
"2016-09-01 09:59:05","1","",
"2016-09-01 10:01:08","0","",
"2016-09-01 10:07:42","1","",
"2016-09-01 10:09:46","0","",
"2016-09-01 10:11:59","1","",
"2016-09-01 10:14:03","0","",
"2016-09-01 10:19:35","1","",
"2016-09-01 10:21:39","0","",
"2016-09-01 10:28:12","1","",
"2016-09-01 10:30:16","0","",
"2016-09-01 10:31:00","1","",
"2016-09-01 10:32:49","1","",
"2016-09-01 10:34:01","1","",
"2016-09-01 10:36:05","0","",
"2016-09-01 10:42:06","1","",
"2016-09-01 10:44:10","0","",
"2016-09-01 10:55:33","0","",
"2016-09-01 10:57:46","1","",
"2016-09-01 10:59:51","0","",
"2016-09-01 11:10:48","1","",
"2016-09-01 11:12:52","0","",
"2016-09-01 11:21:16","1","",
"2016-09-01 11:22:56","1","",
"2016-09-01 11:24:35","1","",
"2016-09-01 11:26:39","0","",
"2016-09-01 11:38:02","0","",
"2016-09-01 11:39:19","1","",
"2016-09-01 11:41:23","0","",
"2016-09-01 11:43:05","1","",
"2016-09-01 11:44:28","1","",
"2016-09-01 11:46:32","0","",
"2016-09-01 11:57:55","0","",
"2016-09-01 12:00:57","1","",
"2016-09-01 12:02:17","1","",
"2016-09-01 12:03:25","1","",
"2016-09-01 12:04:33","1","",
"2016-09-01 12:06:37","0","",
"2016-09-01 12:07:07","1","",
"2016-09-01 12:09:11","0","",
"2016-09-01 12:09:55","1","",
"2016-09-01 12:12:00","0","",
"2016-09-01 12:12:50","1","",
"2016-09-01 12:14:03","1","",
"2016-09-01 12:16:07","0","",
"2016-09-01 12:23:09","1","",
"2016-09-01 12:24:39","1","",
"2016-09-01 12:26:35","1","",
"2016-09-01 12:28:39","0","",
"2016-09-01 12:30:23","1","",
"2016-09-01 12:31:25","1","",
"2016-09-01 12:33:30","0","",
"2016-09-01 12:36:24","1","",
"2016-09-01 12:38:28","0","",
"2016-09-01 12:46:56","1","",
"2016-09-01 12:49:00","0","",
"2016-09-01 12:49:17","1","",
"2016-09-01 12:51:21","0","",
"2016-09-01 13:02:44","0","",
"2016-09-01 13:14:07","0","",
"2016-09-01 13:18:48","1","",
"2016-09-01 13:20:52","0","",
"2016-09-01 13:21:03","1","",
"2016-09-01 13:23:07","0","",
"2016-09-01 13:34:30","0","",
"2016-09-01 13:40:16","1","",
"2016-09-01 13:42:20","0","",
"2016-09-01 13:47:56","1","",
"2016-09-01 13:50:00","0","",
"2016-09-01 14:01:23","0","",
"2016-09-01 14:02:45","1","",
"2016-09-01 14:04:49","0","",
"2016-09-01 14:06:21","1","",
"2016-09-01 14:08:25","0","",
"2016-09-01 14:15:47","1","",
"2016-09-01 14:17:52","0","",
"2016-09-01 14:18:58","1","",
"2016-09-01 14:21:02","0","",
"2016-09-01 14:27:56","1","",
"2016-09-01 14:30:00","0","",
"2016-09-01 14:31:56","1","",
"2016-09-01 14:34:00","0","",
"2016-09-01 14:45:23","0","",
"2016-09-01 14:56:45","0","",
"2016-09-01 15:00:50","1","",
"2016-09-01 15:02:54","0","",
"2016-09-01 15:14:17","0","",
"2016-09-01 15:15:06","1","",
"2016-09-01 15:16:44","1","",
"2016-09-01 15:18:17","1","",
"2016-09-01 15:21:27","1","",
"2016-09-01 15:22:32","1","",
"2016-09-01 15:23:40","1","",
"2016-09-01 15:25:02","1","",
"2016-09-01 15:26:51","1","",
"2016-09-01 15:28:55","0","",
"2016-09-01 15:29:00","1","",
"2016-09-01 15:31:05","0","",
"2016-09-01 15:31:09","1","",
"2016-09-01 15:33:13","0","",
"2016-09-01 15:34:55","1","",
"2016-09-01 15:36:18","1","",
"2016-09-01 15:38:22","0","",
"2016-09-01 15:44:20","1","",
"2016-09-01 15:46:25","0","",
"2016-09-01 15:51:39","1","",
"2016-09-01 15:52:54","1","",
"2016-09-01 15:54:58","0","",
"2016-09-01 16:05:10","1","",
"2016-09-01 16:07:14","0","",
"2016-09-01 16:13:43","1","",
"2016-09-01 16:15:48","0","",
"2016-09-01 16:19:22","1","",
"2016-09-01 16:21:27","0","",
"2016-09-01 16:22:18","1","",
"2016-09-01 16:24:22","0","",
"2016-09-01 16:35:45","0","",
"2016-09-01 16:47:07","0","",
"2016-09-01 16:51:09","1","",
"2016-09-01 16:53:13","0","",
"2016-09-01 16:54:56","1","",
"2016-09-01 16:57:00","0","",
"2016-09-01 17:08:22","0","",
"2016-09-01 17:19:45","0","",
"2016-09-01 17:31:07","0","",
"2016-09-01 17:35:39","1","",
"2016-09-01 17:37:43","0","",
"2016-09-01 17:40:51","1","",
"2016-09-01 17:42:56","0","",
"2016-09-01 17:44:33","1","",
"2016-09-01 17:46:37","0","",
"2016-09-01 17:47:41","1","",
"2016-09-01 17:49:45","0","",
"2016-09-01 17:54:05","1","",
"2016-09-01 17:56:05","1","",
"2016-09-01 17:58:09","0","",
"2016-09-01 17:58:34","1","",
"2016-09-01 18:00:37","0","",
"2016-09-01 18:01:58","1","",
"2016-09-01 18:04:02","0","",
"2016-09-01 18:15:25","0","",
"2016-09-01 18:26:47","0","",
"2016-09-01 18:33:52","1","",
"2016-09-01 18:35:52","1","",
"2016-09-01 18:37:56","0","",
"2016-09-01 18:49:19","0","",
"2016-09-01 19:00:41","0","",
"2016-09-01 19:12:03","0","",
"2016-09-01 19:23:26","0","",
"2016-09-01 19:29:53","1","",
"2016-09-01 19:31:57","0","",
"2016-09-01 19:42:54","1","",
"2016-09-01 19:44:59","0","",
"2016-09-01 19:53:44","1","",
"2016-09-01 19:55:48","0","",
"2016-09-01 19:57:57","1","",
"2016-09-01 20:00:01","0","",
"2016-09-01 20:03:04","1","",
"2016-09-01 20:05:08","0","",
"2016-09-01 20:09:54","1","",
"2016-09-01 20:11:58","0","",
"2016-09-01 20:23:21","0","",
"2016-09-01 20:24:13","1","",
"2016-09-01 20:26:18","0","",
"2016-09-01 20:37:40","0","",
"2016-09-01 20:44:11","1","",
"2016-09-01 20:46:15","0","",
"2016-09-01 20:57:38","0","",
"2016-09-01 21:09:00","0","",
"2016-09-01 21:16:55","1","",
"2016-09-01 21:18:59","0","",
"2016-09-01 21:21:01","1","",
"2016-09-01 21:23:05","0","",
"2016-09-01 21:34:28","0","",
"2016-09-01 21:36:07","1","",
"2016-09-01 21:38:11","0","",
"2016-09-01 21:38:52","1","",
"2016-09-01 21:40:56","0","",
"2016-09-01 21:48:34","1","",
"2016-09-01 21:50:38","0","",
"2016-09-01 21:53:37","1","",
"2016-09-01 21:55:41","0","",
"2016-09-01 22:05:52","1","",
"2016-09-01 22:07:56","0","",
"2016-09-01 22:15:45","1","",
"2016-09-01 22:17:49","0","",
"2016-09-01 22:29:12","0","",
"2016-09-01 22:31:34","1","",
"2016-09-01 22:33:38","0","",
"2016-09-01 22:43:31","1","",
"2016-09-01 22:45:35","0","",
"2016-09-01 22:48:09","1","",
"2016-09-01 22:50:14","0","",
"2016-09-01 22:50:25","1","",
"2016-09-01 22:51:27","1","",
"2016-09-01 22:52:30","1","",
"2016-09-01 22:53:32","1","",
"2016-09-01 22:54:38","1","",
"2016-09-01 22:55:41","1","",
"2016-09-01 22:56:43","1","",
"2016-09-01 22:58:47","0","",
"2016-09-01 23:04:57","1","",
"2016-09-01 23:07:01","0","",
"2016-09-01 23:18:24","0","",
"2016-09-01 23:22:59","1","",
"2016-09-01 23:25:03","0","",
