"DateAndTime","OS_Corr366 (Bloomberg-3-corridor 300E) Occupancy","",
"2016-08-28 19:30:36","0","",
"2016-08-28 19:33:47","1","",
"2016-08-28 19:35:08","1","",
"2016-08-28 19:37:00","0","",
"2016-08-28 19:37:14","1","",
"2016-08-28 19:38:40","1","",
"2016-08-28 19:40:32","0","",
"2016-08-28 19:41:28","1","",
"2016-08-28 19:43:20","0","",
"2016-08-28 19:49:47","1","",
"2016-08-28 19:51:40","0","",
"2016-08-28 19:55:32","1","",
"2016-08-28 19:56:53","1","",
"2016-08-28 19:58:45","0","",
"2016-08-28 20:09:03","0","",
"2016-08-28 20:19:21","0","",
"2016-08-28 20:24:22","1","",
"2016-08-28 20:26:15","0","",
"2016-08-28 20:27:42","1","",
"2016-08-28 20:29:29","1","",
"2016-08-28 20:31:22","0","",
"2016-08-28 20:41:40","0","",
"2016-08-28 20:50:25","1","",
"2016-08-28 20:52:18","0","",
"2016-08-28 21:02:37","0","",
"2016-08-28 21:06:08","1","",
"2016-08-28 21:07:05","1","",
"2016-08-28 21:08:03","1","",
"2016-08-28 21:09:33","1","",
"2016-08-28 21:11:25","0","",
"2016-08-28 21:15:53","1","",
"2016-08-28 21:17:45","0","",
"2016-08-28 21:23:40","1","",
"2016-08-28 21:25:32","0","",
"2016-08-28 21:28:02","1","",
"2016-08-28 21:29:54","0","",
"2016-08-28 21:33:49","1","",
"2016-08-28 21:35:41","0","",
"2016-08-28 21:39:42","1","",
"2016-08-28 21:41:34","0","",
"2016-08-28 21:46:13","1","",
"2016-08-28 21:48:05","0","",
"2016-08-28 21:55:06","1","",
"2016-08-28 21:56:59","0","",
"2016-08-28 22:07:16","0","",
"2016-08-28 22:17:35","0","",
"2016-08-28 22:23:50","1","",
"2016-08-28 22:25:42","0","",
"2016-08-28 22:25:43","1","",
"2016-08-28 22:27:36","0","",
"2016-08-28 22:33:02","1","",
"2016-08-28 22:34:42","1","",
"2016-08-28 22:36:28","1","",
"2016-08-28 22:37:45","1","",
"2016-08-28 22:39:37","0","",
"2016-08-28 22:41:44","1","",
"2016-08-28 22:43:36","0","",
"2016-08-28 22:43:37","1","",
"2016-08-28 22:45:29","0","",
"2016-08-28 22:49:46","1","",
"2016-08-28 22:51:38","0","",
"2016-08-28 22:52:03","1","",
"2016-08-28 22:53:55","0","",
"2016-08-28 22:58:38","1","",
"2016-08-28 23:00:31","0","",
"2016-08-28 23:10:48","0","",
"2016-08-28 23:21:06","0","",
"2016-08-28 23:31:23","0","",
"2016-08-28 23:41:41","0","",
"2016-08-28 23:51:58","0","",
"2016-08-29 00:02:14","0","",
"2016-08-29 00:12:31","0","",
"2016-08-29 00:22:48","0","",
"2016-08-29 00:30:03","1","",
"2016-08-29 00:31:56","0","",
"2016-08-29 00:32:53","1","",
"2016-08-29 00:34:46","0","",
"2016-08-29 00:45:03","0","",
"2016-08-29 00:55:20","0","",
"2016-08-29 01:05:38","0","",
"2016-08-29 01:15:56","0","",
"2016-08-29 01:26:13","0","",
"2016-08-29 01:36:31","0","",
"2016-08-29 01:46:48","0","",
"2016-08-29 01:57:06","0","",
"2016-08-29 02:07:24","0","",
"2016-08-29 02:17:42","0","",
"2016-08-29 02:28:00","0","",
"2016-08-29 02:38:18","0","",
"2016-08-29 02:48:35","0","",
"2016-08-29 02:58:53","0","",
"2016-08-29 03:09:11","0","",
"2016-08-29 03:19:29","0","",
"2016-08-29 03:29:47","0","",
"2016-08-29 03:40:06","0","",
"2016-08-29 03:50:21","0","",
"2016-08-29 04:00:39","0","",
"2016-08-29 04:10:57","0","",
"2016-08-29 04:21:16","0","",
"2016-08-29 04:31:34","0","",
"2016-08-29 04:41:52","0","",
"2016-08-29 04:52:11","0","",
"2016-08-29 05:02:29","0","",
"2016-08-29 05:12:47","0","",
"2016-08-29 05:23:05","0","",
"2016-08-29 05:25:51","1","",
"2016-08-29 05:27:43","0","",
"2016-08-29 05:38:01","0","",
"2016-08-29 05:41:48","1","",
"2016-08-29 05:43:40","0","",
"2016-08-29 05:53:58","0","",
"2016-08-29 06:04:16","0","",
"2016-08-29 06:14:35","0","",
"2016-08-29 06:24:53","0","",
"2016-08-29 06:30:15","1","",
"2016-08-29 06:31:12","1","",
"2016-08-29 06:33:04","0","",
"2016-08-29 06:43:22","0","",
"2016-08-29 06:53:40","0","",
"2016-08-29 07:03:57","0","",
"2016-08-29 07:14:15","0","",
"2016-08-29 07:24:33","0","",
"2016-08-29 07:34:51","0","",
"2016-08-29 07:39:06","1","",
"2016-08-29 07:40:58","0","",
"2016-08-29 07:51:16","0","",
"2016-08-29 08:01:34","0","",
"2016-08-29 08:05:52","1","",
"2016-08-29 08:07:45","0","",
"2016-08-29 08:10:55","0","",
"2016-08-29 08:13:27","1","",
"2016-08-29 08:14:45","1","",
"2016-08-29 08:15:48","1","",
"2016-08-29 08:17:40","0","",
"2016-08-29 08:18:15","1","",
"2016-08-29 08:19:21","1","",
"2016-08-29 08:21:11","1","",
"2016-08-29 08:22:40","1","",
"2016-08-29 08:23:37","1","",
"2016-08-29 08:24:41","1","",
"2016-08-29 08:25:38","1","",
"2016-08-29 08:26:40","1","",
"2016-08-29 08:27:59","1","",
"2016-08-29 08:28:58","1","",
"2016-08-29 08:30:51","0","",
"2016-08-29 08:31:53","1","",
"2016-08-29 08:33:46","0","",
"2016-08-29 08:36:41","1","",
"2016-08-29 08:38:21","1","",
"2016-08-29 08:39:17","1","",
"2016-08-29 08:41:10","0","",
"2016-08-29 08:44:24","1","",
"2016-08-29 08:46:16","0","",
"2016-08-29 08:50:07","1","",
"2016-08-29 08:51:58","1","",
"2016-08-29 08:53:50","0","",
"2016-08-29 09:04:07","0","",
"2016-08-29 09:14:25","0","",
"2016-08-29 09:23:40","1","",
"2016-08-29 09:27:19","1","",
"2016-08-29 09:29:11","0","",
"2016-08-29 09:34:09","1","",
"2016-08-29 09:36:01","0","",
"2016-08-29 09:37:11","1","",
"2016-08-29 09:39:03","0","",
"2016-08-29 09:49:21","0","",
"2016-08-29 09:59:39","0","",
"2016-08-29 10:08:50","1","",
"2016-08-29 10:10:17","1","",
"2016-08-29 10:12:09","0","",
"2016-08-29 10:22:27","0","",
"2016-08-29 10:32:45","0","",
"2016-08-29 10:37:10","1","",
"2016-08-29 10:39:03","0","",
"2016-08-29 10:45:25","1","",
"2016-08-29 10:46:25","1","",
"2016-08-29 10:48:18","0","",
"2016-08-29 10:49:21","1","",
"2016-08-29 10:51:13","0","",
"2016-08-29 10:56:37","1","",
"2016-08-29 10:58:29","0","",
"2016-08-29 10:58:53","1","",
"2016-08-29 11:00:42","1","",
"2016-08-29 11:01:38","1","",
"2016-08-29 11:03:30","0","",
"2016-08-29 11:03:37","1","",
"2016-08-29 11:04:34","1","",
"2016-08-29 11:06:26","0","",
"2016-08-29 11:08:30","1","",
"2016-08-29 11:09:27","1","",
"2016-08-29 11:10:42","1","",
"2016-08-29 11:12:32","1","",
"2016-08-29 11:13:43","1","",
"2016-08-29 11:15:35","0","",
"2016-08-29 11:18:20","1","",
"2016-08-29 11:20:13","0","",
"2016-08-29 11:23:11","1","",
"2016-08-29 11:24:09","1","",
"2016-08-29 11:26:01","0","",
"2016-08-29 11:30:53","1","",
"2016-08-29 11:32:36","1","",
"2016-08-29 11:34:12","1","",
"2016-08-29 11:36:05","0","",
"2016-08-29 11:36:41","1","",
"2016-08-29 11:38:33","0","",
"2016-08-29 11:46:50","1","",
"2016-08-29 11:48:42","0","",
"2016-08-29 11:58:59","0","",
"2016-08-29 12:00:59","1","",
"2016-08-29 12:02:51","0","",
"2016-08-29 12:13:09","0","",
"2016-08-29 12:23:26","0","",
"2016-08-29 12:28:30","1","",
"2016-08-29 12:30:07","1","",
"2016-08-29 12:31:59","0","",
"2016-08-29 12:33:20","1","",
"2016-08-29 12:34:41","1","",
"2016-08-29 12:38:06","0","",
"2016-08-29 12:38:23","1","",
"2016-08-29 12:39:21","1","",
"2016-08-29 12:41:13","0","",
"2016-08-29 12:43:56","1","",
"2016-08-29 12:45:17","1","",
"2016-08-29 12:47:09","0","",
"2016-08-29 12:47:59","1","",
"2016-08-29 12:49:22","1","",
"2016-08-29 12:51:15","0","",
"2016-08-29 12:56:19","1","",
"2016-08-29 12:58:11","0","",
"2016-08-29 13:08:28","0","",
"2016-08-29 13:11:15","1","",
"2016-08-29 13:13:07","0","",
"2016-08-29 13:15:44","1","",
"2016-08-29 13:17:37","0","",
"2016-08-29 13:17:53","1","",
"2016-08-29 13:19:58","1","",
"2016-08-29 13:21:51","0","",
"2016-08-29 13:23:05","1","",
"2016-08-29 13:24:58","0","",
"2016-08-29 13:34:53","1","",
"2016-08-29 13:36:45","0","",
"2016-08-29 13:43:05","1","",
"2016-08-29 13:44:26","1","",
"2016-08-29 13:45:28","1","",
"2016-08-29 13:46:26","1","",
"2016-08-29 13:47:22","1","",
"2016-08-29 13:48:21","1","",
"2016-08-29 13:49:18","1","",
"2016-08-29 13:50:20","1","",
"2016-08-29 13:51:17","1","",
"2016-08-29 13:52:44","1","",
"2016-08-29 13:53:50","1","",
"2016-08-29 13:54:58","1","",
"2016-08-29 13:55:56","1","",
"2016-08-29 13:56:53","1","",
"2016-08-29 13:57:53","1","",
"2016-08-29 13:58:50","1","",
"2016-08-29 14:00:43","0","",
"2016-08-29 14:03:32","1","",
"2016-08-29 14:04:32","1","",
"2016-08-29 14:06:24","0","",
"2016-08-29 14:12:08","1","",
"2016-08-29 14:14:01","0","",
"2016-08-29 14:14:43","1","",
"2016-08-29 14:16:36","0","",
"2016-08-29 14:21:00","1","",
"2016-08-29 14:22:52","0","",
"2016-08-29 14:24:57","1","",
"2016-08-29 14:26:50","0","",
"2016-08-29 14:27:49","1","",
"2016-08-29 14:29:41","0","",
"2016-08-29 14:37:11","1","",
"2016-08-29 14:39:03","0","",
"2016-08-29 14:49:20","0","",
"2016-08-29 14:59:37","0","",
"2016-08-29 15:04:20","1","",
"2016-08-29 15:06:12","0","",
"2016-08-29 15:16:29","0","",
"2016-08-29 15:26:47","0","",
"2016-08-29 15:37:04","0","",
"2016-08-29 15:47:22","0","",
"2016-08-29 15:57:39","0","",
"2016-08-29 16:07:56","0","",
"2016-08-29 16:18:14","0","",
"2016-08-29 16:28:31","0","",
"2016-08-29 16:37:41","1","",
"2016-08-29 16:39:33","0","",
"2016-08-29 16:40:12","1","",
"2016-08-29 16:42:04","0","",
"2016-08-29 16:45:37","1","",
"2016-08-29 16:47:29","0","",
"2016-08-29 16:53:19","1","",
"2016-08-29 16:54:27","1","",
"2016-08-29 16:55:28","1","",
"2016-08-29 16:57:20","0","",
"2016-08-29 17:07:37","0","",
"2016-08-29 17:17:37","1","",
"2016-08-29 17:18:35","1","",
"2016-08-29 17:20:04","1","",
"2016-08-29 17:21:56","0","",
"2016-08-29 17:32:14","0","",
"2016-08-29 17:42:33","0","",
"2016-08-29 17:47:35","1","",
"2016-08-29 17:49:27","0","",
"2016-08-29 17:52:13","1","",
"2016-08-29 17:54:06","0","",
"2016-08-29 18:04:23","0","",
"2016-08-29 18:05:34","1","",
"2016-08-29 18:06:39","1","",
"2016-08-29 18:08:32","0","",
"2016-08-29 18:08:54","1","",
"2016-08-29 18:10:46","0","",
"2016-08-29 18:12:49","1","",
"2016-08-29 18:14:41","0","",
"2016-08-29 18:16:58","1","",
"2016-08-29 18:18:50","0","",
"2016-08-29 18:19:35","1","",
"2016-08-29 18:21:27","0","",
"2016-08-29 18:28:35","1","",
"2016-08-29 18:30:27","0","",
"2016-08-29 18:31:03","1","",
"2016-08-29 18:32:55","0","",
"2016-08-29 18:43:13","0","",
"2016-08-29 18:52:18","1","",
"2016-08-29 18:53:18","1","",
"2016-08-29 18:55:11","0","",
"2016-08-29 19:03:50","1","",
"2016-08-29 19:05:43","0","",
"2016-08-29 19:11:57","1","",
"2016-08-29 19:13:33","1","",
"2016-08-29 19:15:26","0","",
"2016-08-29 19:18:27","1","",
"2016-08-29 19:20:19","0","",
"2016-08-29 19:24:22","1","",
"2016-08-29 19:26:14","0","",
"2016-08-29 19:31:23","1","",
"2016-08-29 19:33:07","1","",
"2016-08-29 19:35:00","0","",
"2016-08-29 19:35:24","1","",
"2016-08-29 19:37:16","0","",
"2016-08-29 19:37:26","1","",
"2016-08-29 19:39:18","0","",
"2016-08-29 19:39:54","1","",
"2016-08-29 19:41:46","0","",
"2016-08-29 19:46:56","1","",
"2016-08-29 19:48:48","0","",
"2016-08-29 19:59:05","0","",
"2016-08-29 20:06:40","1","",
"2016-08-29 20:08:32","0","",
"2016-08-29 20:18:49","0","",
"2016-08-29 20:19:08","1","",
"2016-08-29 20:21:01","0","",
"2016-08-29 20:21:33","1","",
"2016-08-29 20:23:25","0","",
"2016-08-29 20:26:55","1","",
"2016-08-29 20:28:47","0","",
"2016-08-29 20:30:26","1","",
"2016-08-29 20:32:02","1","",
"2016-08-29 20:33:54","0","",
"2016-08-29 20:44:12","0","",
"2016-08-29 20:54:29","0","",
"2016-08-29 20:58:58","1","",
"2016-08-29 21:00:51","0","",
"2016-08-29 21:01:47","1","",
"2016-08-29 21:03:07","1","",
"2016-08-29 21:04:04","1","",
"2016-08-29 21:05:57","0","",
"2016-08-29 21:06:28","1","",
"2016-08-29 21:08:20","0","",
"2016-08-29 21:18:38","0","",
"2016-08-29 21:28:55","0","",
"2016-08-29 21:29:09","1","",
"2016-08-29 21:31:01","0","",
"2016-08-29 21:31:04","1","",
"2016-08-29 21:32:56","0","",
"2016-08-29 21:33:38","1","",
"2016-08-29 21:35:30","0","",
"2016-08-29 21:36:19","1","",
"2016-08-29 21:38:11","0","",
"2016-08-29 21:48:28","0","",
"2016-08-29 21:58:45","0","",
"2016-08-29 22:02:41","1","",
"2016-08-29 22:04:33","0","",
"2016-08-29 22:12:40","1","",
"2016-08-29 22:13:45","1","",
"2016-08-29 22:15:37","0","",
"2016-08-29 22:25:10","1","",
"2016-08-29 22:27:02","0","",
"2016-08-29 22:37:19","0","",
"2016-08-29 22:47:37","0","",
"2016-08-29 22:57:54","0","",
"2016-08-29 23:01:35","1","",
"2016-08-29 23:03:27","0","",
"2016-08-29 23:06:03","1","",
"2016-08-29 23:07:55","0","",
"2016-08-29 23:18:12","0","",
"2016-08-29 23:28:29","0","",
"2016-08-29 23:31:50","1","",
"2016-08-29 23:33:42","0","",
"2016-08-29 23:45:07","1","",
"2016-08-29 23:46:58","0","",
"2016-08-29 23:47:31","1","",
"2016-08-29 23:49:22","0","",
"2016-08-29 23:58:04","1","",
"2016-08-29 23:59:57","0","",
"2016-08-30 00:10:14","0","",
"2016-08-30 00:20:31","0","",
"2016-08-30 00:30:48","0","",
"2016-08-30 00:41:05","0","",
"2016-08-30 00:51:22","0","",
"2016-08-30 01:01:37","0","",
"2016-08-30 01:11:54","0","",
"2016-08-30 01:22:11","0","",
"2016-08-30 01:32:28","0","",
"2016-08-30 01:42:45","0","",
"2016-08-30 01:53:02","0","",
"2016-08-30 02:03:19","0","",
"2016-08-30 02:13:36","0","",
"2016-08-30 02:23:53","0","",
"2016-08-30 02:34:09","0","",
"2016-08-30 02:44:26","0","",
"2016-08-30 02:54:43","0","",
"2016-08-30 03:05:00","0","",
"2016-08-30 03:15:17","0","",
"2016-08-30 03:25:34","0","",
"2016-08-30 03:35:51","0","",
"2016-08-30 03:46:08","0","",
"2016-08-30 03:56:25","0","",
"2016-08-30 04:06:41","0","",
"2016-08-30 04:16:58","0","",
"2016-08-30 04:27:16","0","",
"2016-08-30 04:37:34","0","",
"2016-08-30 04:47:51","0","",
"2016-08-30 04:58:08","0","",
"2016-08-30 05:08:25","0","",
"2016-08-30 05:18:42","0","",
"2016-08-30 05:29:00","0","",
"2016-08-30 05:39:17","0","",
"2016-08-30 05:49:35","0","",
"2016-08-30 05:59:52","0","",
"2016-08-30 06:10:10","0","",
"2016-08-30 06:20:27","0","",
"2016-08-30 06:30:43","0","",
"2016-08-30 06:35:22","1","",
"2016-08-30 06:37:14","0","",
"2016-08-30 06:47:30","0","",
"2016-08-30 06:53:45","1","",
"2016-08-30 06:55:37","0","",
"2016-08-30 07:05:53","0","",
"2016-08-30 07:16:11","0","",
"2016-08-30 07:26:28","0","",
"2016-08-30 07:35:37","1","",
"2016-08-30 07:37:29","0","",
"2016-08-30 07:38:47","1","",
"2016-08-30 07:40:39","0","",
"2016-08-30 07:40:51","1","",
"2016-08-30 07:42:43","0","",
"2016-08-30 07:45:35","1","",
"2016-08-30 07:47:28","0","",
"2016-08-30 07:52:21","1","",
"2016-08-30 07:53:52","1","",
"2016-08-30 07:55:44","0","",
"2016-08-30 07:56:48","1","",
"2016-08-30 07:58:40","0","",
"2016-08-30 07:59:24","1","",
"2016-08-30 08:01:16","0","",
"2016-08-30 08:01:20","1","",
"2016-08-30 08:13:30","0","",
"2016-08-30 08:14:14","1","",
"2016-08-30 08:16:07","0","",
"2016-08-30 08:18:35","1","",
"2016-08-30 08:19:49","1","",
"2016-08-30 08:21:41","0","",
"2016-08-30 08:22:07","1","",
"2016-08-30 08:24:00","0","",
"2016-08-30 08:30:20","1","",
"2016-08-30 08:31:51","1","",
"2016-08-30 08:33:14","1","",
"2016-08-30 08:35:07","0","",
"2016-08-30 08:38:30","1","",
"2016-08-30 08:40:22","0","",
"2016-08-30 08:44:22","1","",
"2016-08-30 08:46:15","0","",
"2016-08-30 08:51:48","1","",
"2016-08-30 08:53:40","0","",
"2016-08-30 08:59:00","1","",
"2016-08-30 09:00:52","0","",
"2016-08-30 09:06:44","1","",
"2016-08-30 09:08:36","0","",
"2016-08-30 09:11:06","1","",
"2016-08-30 09:12:38","1","",
"2016-08-30 09:14:30","0","",
"2016-08-30 09:24:48","0","",
"2016-08-30 09:26:59","0","",
"2016-08-30 09:28:08","1","",
"2016-08-30 09:30:00","0","",
"2016-08-30 09:30:02","1","",
"2016-08-30 09:30:59","1","",
"2016-08-30 09:32:51","0","",
"2016-08-30 09:43:08","0","",
"2016-08-30 09:52:21","1","",
"2016-08-30 09:54:14","0","",
"2016-08-30 09:55:52","1","",
"2016-08-30 09:57:37","1","",
"2016-08-30 09:59:29","0","",
"2016-08-30 10:00:06","1","",
"2016-08-30 10:01:36","1","",
"2016-08-30 10:02:44","1","",
"2016-08-30 10:04:26","1","",
"2016-08-30 10:05:26","1","",
"2016-08-30 10:06:31","1","",
"2016-08-30 10:08:07","1","",
"2016-08-30 10:09:59","0","",
"2016-08-30 10:14:29","1","",
"2016-08-30 10:16:21","0","",
"2016-08-30 10:18:42","1","",
"2016-08-30 10:20:35","0","",
"2016-08-30 10:22:27","1","",
"2016-08-30 10:23:23","1","",
"2016-08-30 10:24:20","1","",
"2016-08-30 10:26:12","0","",
"2016-08-30 10:26:32","1","",
"2016-08-30 10:27:28","1","",
"2016-08-30 10:29:21","0","",
"2016-08-30 10:39:39","0","",
"2016-08-30 10:49:57","0","",
"2016-08-30 10:50:11","1","",
"2016-08-30 10:52:03","0","",
"2016-08-30 10:52:46","1","",
"2016-08-30 10:54:38","0","",
"2016-08-30 11:04:56","0","",
"2016-08-30 11:07:07","1","",
"2016-08-30 11:08:50","1","",
"2016-08-30 11:10:42","0","",
"2016-08-30 11:21:01","0","",
"2016-08-30 11:22:39","1","",
"2016-08-30 11:24:32","0","",
"2016-08-30 11:25:13","1","",
"2016-08-30 11:27:06","0","",
"2016-08-30 11:28:56","1","",
"2016-08-30 11:30:49","0","",
"2016-08-30 11:34:55","1","",
"2016-08-30 11:36:48","0","",
"2016-08-30 11:38:48","1","",
"2016-08-30 11:40:21","1","",
"2016-08-30 11:41:39","1","",
"2016-08-30 11:43:31","0","",
"2016-08-30 11:43:40","1","",
"2016-08-30 11:45:32","0","",
"2016-08-30 11:46:07","1","",
"2016-08-30 11:47:34","1","",
"2016-08-30 11:48:32","1","",
"2016-08-30 11:49:58","1","",
"2016-08-30 11:50:55","1","",
"2016-08-30 11:51:51","1","",
"2016-08-30 11:52:57","1","",
"2016-08-30 11:54:01","1","",
"2016-08-30 11:55:54","0","",
"2016-08-30 12:00:27","1","",
"2016-08-30 12:01:28","1","",
"2016-08-30 12:03:20","0","",
"2016-08-30 12:04:41","1","",
"2016-08-30 12:06:33","0","",
"2016-08-30 12:12:27","1","",
"2016-08-30 12:14:20","0","",
