"DateAndTime","OS_Corr272 (Bloomberg-2 East-Corridor 200E) Occupancy","",
"2016-08-28 18:59:30","0","",
"2016-08-28 19:01:06","1","",
"2016-08-28 19:02:49","0","",
"2016-08-28 19:08:38","1","",
"2016-08-28 19:10:20","0","",
"2016-08-28 19:12:04","1","",
"2016-08-28 19:13:05","1","",
"2016-08-28 19:14:13","1","",
"2016-08-28 19:15:56","0","",
"2016-08-28 19:16:54","1","",
"2016-08-28 19:18:22","1","",
"2016-08-28 19:20:04","0","",
"2016-08-28 19:22:39","1","",
"2016-08-28 19:24:21","0","",
"2016-08-28 19:24:31","1","",
"2016-08-28 19:26:14","0","",
"2016-08-28 19:27:10","1","",
"2016-08-28 19:28:53","0","",
"2016-08-28 19:29:10","1","",
"2016-08-28 19:30:52","0","",
"2016-08-28 19:38:27","1","",
"2016-08-28 19:40:09","0","",
"2016-08-28 19:40:56","1","",
"2016-08-28 19:41:47","1","",
"2016-08-28 19:42:44","1","",
"2016-08-28 19:43:46","1","",
"2016-08-28 19:45:29","0","",
"2016-08-28 19:54:54","0","",
"2016-08-28 19:54:59","1","",
"2016-08-28 19:56:42","0","",
"2016-08-28 20:06:07","0","",
"2016-08-28 20:15:32","0","",
"2016-08-28 20:24:57","0","",
"2016-08-28 20:25:28","1","",
"2016-08-28 20:27:11","0","",
"2016-08-28 20:36:36","0","",
"2016-08-28 20:46:01","0","",
"2016-08-28 20:55:26","0","",
"2016-08-28 20:57:08","1","",
"2016-08-28 20:58:00","1","",
"2016-08-28 20:59:43","0","",
"2016-08-28 21:09:08","0","",
"2016-08-28 21:17:05","1","",
"2016-08-28 21:18:48","0","",
"2016-08-28 21:23:47","1","",
"2016-08-28 21:25:30","0","",
"2016-08-28 21:34:55","0","",
"2016-08-28 21:44:21","0","",
"2016-08-28 21:51:03","1","",
"2016-08-28 21:52:46","0","",
"2016-08-28 21:53:27","1","",
"2016-08-28 21:55:10","0","",
"2016-08-28 21:56:38","1","",
"2016-08-28 21:58:05","1","",
"2016-08-28 21:59:48","0","",
"2016-08-28 22:05:00","1","",
"2016-08-28 22:06:43","0","",
"2016-08-28 22:06:46","1","",
"2016-08-28 22:08:28","1","",
"2016-08-28 22:10:11","0","",
"2016-08-28 22:15:39","1","",
"2016-08-28 22:17:22","0","",
"2016-08-28 22:26:47","0","",
"2016-08-28 22:36:12","0","",
"2016-08-28 22:45:37","0","",
"2016-08-28 22:55:02","0","",
"2016-08-28 23:04:29","0","",
"2016-08-28 23:13:54","0","",
"2016-08-28 23:23:19","0","",
"2016-08-28 23:29:42","1","",
"2016-08-28 23:31:04","1","",
"2016-08-28 23:32:47","0","",
"2016-08-28 23:41:46","1","",
"2016-08-28 23:43:12","1","",
"2016-08-28 23:44:55","0","",
"2016-08-28 23:46:21","1","",
"2016-08-28 23:48:03","0","",
"2016-08-28 23:57:29","0","",
"2016-08-29 00:06:53","0","",
"2016-08-29 00:16:18","0","",
"2016-08-29 00:25:43","0","",
"2016-08-29 00:35:09","0","",
"2016-08-29 00:44:34","0","",
"2016-08-29 00:54:00","0","",
"2016-08-29 01:03:25","0","",
"2016-08-29 01:07:33","1","",
"2016-08-29 01:08:42","1","",
"2016-08-29 01:10:25","0","",
"2016-08-29 01:14:43","1","",
"2016-08-29 01:16:26","0","",
"2016-08-29 01:16:45","1","",
"2016-08-29 01:18:27","0","",
"2016-08-29 01:21:05","1","",
"2016-08-29 01:22:48","0","",
"2016-08-29 01:23:37","1","",
"2016-08-29 01:24:30","1","",
"2016-08-29 01:26:13","0","",
"2016-08-29 01:26:15","1","",
"2016-08-29 01:27:11","1","",
"2016-08-29 01:28:54","0","",
"2016-08-29 01:30:57","1","",
"2016-08-29 01:32:40","0","",
"2016-08-29 01:42:05","0","",
"2016-08-29 01:48:57","1","",
"2016-08-29 01:50:40","0","",
"2016-08-29 02:00:05","0","",
"2016-08-29 02:09:30","0","",
"2016-08-29 02:18:55","0","",
"2016-08-29 02:28:20","0","",
"2016-08-29 02:37:46","0","",
"2016-08-29 02:47:10","0","",
"2016-08-29 02:56:35","0","",
"2016-08-29 03:06:00","0","",
"2016-08-29 03:15:25","0","",
"2016-08-29 03:24:50","0","",
"2016-08-29 03:34:15","0","",
"2016-08-29 03:43:40","0","",
