"DateAndTime","OS_Corr266 (Bloomberg-2 East-Corridor 200E) Occupancy","",
"2016-09-25 14:37:17","1","",
"2016-09-25 14:38:20","1","",
"2016-09-25 14:39:38","1","",
"2016-09-25 14:41:20","0","",
"2016-09-25 14:45:30","1","",
"2016-09-25 14:47:11","0","",
"2016-09-25 14:54:30","1","",
"2016-09-25 14:56:12","0","",
"2016-09-25 14:59:16","1","",
"2016-09-25 15:00:57","0","",
"2016-09-25 15:02:00","1","",
"2016-09-25 15:03:41","0","",
"2016-09-25 15:09:07","1","",
"2016-09-25 15:09:58","1","",
"2016-09-25 15:11:35","1","",
"2016-09-25 15:12:26","1","",
"2016-09-25 15:14:07","0","",
"2016-09-25 15:14:19","1","",
"2016-09-25 15:16:01","0","",
"2016-09-25 15:16:24","1","",
"2016-09-25 15:18:06","0","",
"2016-09-25 15:19:07","1","",
"2016-09-25 15:20:49","0","",
"2016-09-25 15:22:04","1","",
"2016-09-25 15:23:45","0","",
"2016-09-25 15:23:47","1","",
"2016-09-25 15:25:00","1","",
"2016-09-25 15:26:41","0","",
"2016-09-25 15:27:15","1","",
"2016-09-25 15:28:56","0","",
"2016-09-25 15:36:36","1","",
"2016-09-25 15:38:18","0","",
"2016-09-25 15:43:04","1","",
"2016-09-25 15:44:33","1","",
"2016-09-25 15:46:14","0","",
"2016-09-25 15:51:25","1","",
"2016-09-25 15:53:06","0","",
"2016-09-25 15:54:41","1","",
"2016-09-25 15:56:23","0","",
"2016-09-25 15:59:53","1","",
"2016-09-25 16:01:33","0","",
"2016-09-25 16:02:08","1","",
"2016-09-25 16:02:59","1","",
"2016-09-25 16:03:51","1","",
"2016-09-25 16:05:32","0","",
"2016-09-25 16:06:23","1","",
"2016-09-25 16:08:00","1","",
"2016-09-25 16:09:04","1","",
"2016-09-25 16:10:45","0","",
"2016-09-25 16:12:35","1","",
"2016-09-25 16:13:29","1","",
"2016-09-25 16:15:10","0","",
"2016-09-25 16:17:54","1","",
"2016-09-25 16:19:33","1","",
"2016-09-25 16:20:50","1","",
"2016-09-25 16:22:31","0","",
"2016-09-25 16:24:54","1","",
