2016-10-16 00:00:12	0		
2016-10-16 00:01:02	1		
2016-10-16 00:02:01	1		
2016-10-16 00:03:51	1		
2016-10-16 00:05:21	1		
2016-10-16 00:07:13	0		
2016-10-16 00:08:15	1		
2016-10-16 00:10:08	0		
2016-10-16 00:16:47	1		
2016-10-16 00:18:40	0		
2016-10-16 00:19:40	1		
2016-10-16 00:21:33	0		
2016-10-16 00:26:25	1		
2016-10-16 00:28:06	1		
2016-10-16 00:29:46	1		
2016-10-16 00:31:38	0		
2016-10-16 00:35:01	0		
2016-10-16 00:36:58	1		
2016-10-16 00:38:50	0		
2016-10-16 00:39:29	1		
2016-10-16 00:41:21	0		
2016-10-16 00:42:05	1		
2016-10-16 00:43:57	0		
2016-10-16 00:54:13	0		
2016-10-16 00:59:13	1		
2016-10-16 01:01:04	0		
2016-10-16 01:11:20	0		
2016-10-16 01:11:21	1		
2016-10-16 01:13:13	0		
2016-10-16 01:14:04	1		
2016-10-16 01:15:56	0		
2016-10-16 01:16:51	1		
2016-10-16 01:17:57	1		
2016-10-16 01:19:02	1		
2016-10-16 01:20:54	0		
2016-10-16 01:31:10	0		
2016-10-16 01:39:33	1		
2016-10-16 01:41:25	0		
2016-10-16 01:50:25	1		
2016-10-16 01:51:32	1		
2016-10-16 01:53:24	0		
2016-10-16 01:53:43	1		
2016-10-16 01:54:40	1		
2016-10-16 01:56:16	1		
2016-10-16 01:58:08	0		
2016-10-16 01:59:18	1		
2016-10-16 02:00:14	1		
2016-10-16 02:02:04	0		
2016-10-16 02:05:50	0		
2016-10-16 02:06:14	1		
2016-10-16 02:08:06	0		
2016-10-16 02:09:04	1		
2016-10-16 02:10:56	0		
2016-10-16 02:12:15	1		
2016-10-16 02:14:07	0		
2016-10-16 02:15:55	1		
2016-10-16 02:17:47	0		
2016-10-16 02:27:34	1		
2016-10-16 02:29:26	0		
2016-10-16 02:33:26	1		
2016-10-16 02:35:19	0		
2016-10-16 02:35:49	1		
2016-10-16 02:37:41	0		
2016-10-16 02:47:20	1		
2016-10-16 02:49:23	1		
2016-10-16 02:51:15	0		
2016-10-16 02:51:46	1		
2016-10-16 02:53:39	0		
2016-10-16 02:55:58	1		
2016-10-16 02:56:54	1		
2016-10-16 02:58:46	0		
2016-10-16 03:01:14	1		
2016-10-16 03:03:06	0		
2016-10-16 03:04:05	1		
2016-10-16 03:05:57	0		
2016-10-16 03:14:00	1		
2016-10-16 03:15:52	0		
2016-10-16 03:21:56	1		
2016-10-16 03:23:45	1		
2016-10-16 03:25:37	0		
2016-10-16 03:35:52	0		
2016-10-16 03:46:08	0		
2016-10-16 03:56:24	0		
2016-10-16 04:06:41	0		
2016-10-16 04:16:57	0		
2016-10-16 04:27:12	0		
2016-10-16 04:37:29	0		
2016-10-16 04:40:28	1		
2016-10-16 04:41:24	1		
2016-10-16 04:43:16	0		
2016-10-16 04:45:04	1		
2016-10-16 04:46:18	1		
2016-10-16 04:48:10	0		
2016-10-16 04:48:32	1		
2016-10-16 04:50:57	1		
2016-10-16 04:52:49	0		
2016-10-16 05:03:06	0		
2016-10-16 05:13:04	1		
2016-10-16 05:14:34	1		
2016-10-16 05:16:26	0		
2016-10-16 05:26:39	0		
2016-10-16 05:36:55	0		
2016-10-16 05:47:12	0		
2016-10-16 05:57:29	0		
2016-10-16 06:07:45	0		
2016-10-16 06:18:01	0		
2016-10-16 06:28:18	0		
2016-10-16 06:37:40	1		
2016-10-16 06:39:32	0		
2016-10-16 06:49:49	0		
2016-10-16 07:00:06	0		
2016-10-16 07:06:54	1		
2016-10-16 07:08:47	0		
