2016-10-17 00:02:31	0		
2016-10-17 00:08:30	1		
2016-10-17 00:10:11	1		
2016-10-17 00:11:59	0		
2016-10-17 00:18:43	1		
2016-10-17 00:20:30	0		
2016-10-17 00:22:22	1		
2016-10-17 00:24:09	0		
2016-10-17 00:34:00	0		
2016-10-17 00:40:32	1		
2016-10-17 00:42:15	1		
2016-10-17 00:44:03	0		
2016-10-17 00:47:04	1		
2016-10-17 00:48:51	0		
2016-10-17 00:49:36	1		
2016-10-17 00:50:30	1		
2016-10-17 00:51:43	1		
2016-10-17 00:53:31	0		
2016-10-17 00:53:45	1		
2016-10-17 00:55:32	0		
2016-10-17 01:05:22	0		
2016-10-17 01:15:12	0		
2016-10-17 01:17:35	1		
2016-10-17 01:19:23	0		
2016-10-17 01:24:39	1		
2016-10-17 01:25:36	1		
2016-10-17 01:27:23	0		
2016-10-17 01:28:43	1		
2016-10-17 01:30:30	0		
2016-10-17 01:32:27	1		
2016-10-17 01:33:24	1		
2016-10-17 01:35:11	0		
2016-10-17 01:37:54	1		
2016-10-17 01:39:41	0		
2016-10-17 01:43:39	1		
2016-10-17 01:45:26	0		
2016-10-17 01:45:37	1		
2016-10-17 01:47:24	0		
2016-10-17 01:57:14	0		
2016-10-17 01:59:12	1		
2016-10-17 02:00:59	0		
2016-10-17 02:02:38	1		
2016-10-17 02:03:51	1		
2016-10-17 02:05:38	0		
2016-10-17 02:15:28	0		
2016-10-17 02:23:11	1		
2016-10-17 02:24:20	1		
2016-10-17 02:26:07	0		
2016-10-17 02:30:44	1		
2016-10-17 02:32:31	0		
2016-10-17 02:33:12	1		
2016-10-17 02:35:00	0		
2016-10-17 02:44:50	0		
2016-10-17 02:52:24	1		
2016-10-17 02:53:49	1		
2016-10-17 02:55:37	0		
2016-10-17 03:05:26	0		
2016-10-17 03:15:16	0		
2016-10-17 03:25:06	0		
2016-10-17 03:34:56	0		
2016-10-17 03:44:46	0		
2016-10-17 03:54:36	0		
2016-10-17 04:04:25	0		
2016-10-17 04:14:15	0		
2016-10-17 04:24:06	0		
2016-10-17 04:33:56	0		
2016-10-17 04:43:45	0		
2016-10-17 04:53:36	0		
2016-10-17 05:03:25	0		
2016-10-17 05:13:15	0		
2016-10-17 05:23:05	0		
2016-10-17 05:32:55	0		
2016-10-17 05:42:45	0		
2016-10-17 05:52:35	0		
2016-10-17 05:55:23	1		
2016-10-17 05:56:37	1		
2016-10-17 05:58:25	0		
2016-10-17 06:08:14	0		
2016-10-17 06:18:04	0		
2016-10-17 06:27:54	0		
2016-10-17 06:37:44	0		
2016-10-17 06:47:34	0		
2016-10-17 06:57:24	0		
2016-10-17 07:07:14	0		
2016-10-17 07:17:04	0		
2016-10-17 07:26:54	0		
2016-10-17 07:36:44	0		
2016-10-17 07:46:34	0		
2016-10-17 07:49:27	1		
2016-10-17 07:51:14	0		
2016-10-17 07:52:22	1		
2016-10-17 07:54:09	0		
2016-10-17 08:03:00	1		
2016-10-17 08:04:47	0		
2016-10-17 08:07:01	1		
2016-10-17 08:08:48	0		
2016-10-17 08:11:30	1		
2016-10-17 08:13:17	0		
2016-10-17 08:18:10	1		
2016-10-17 08:19:57	0		
2016-10-17 08:23:41	1		
2016-10-17 08:25:26	1		
2016-10-17 08:27:04	1		
2016-10-17 08:28:51	0		
2016-10-17 08:33:27	1		
2016-10-17 08:35:14	0		
2016-10-17 08:40:20	1		
2016-10-17 08:42:07	0		
2016-10-17 08:47:47	1		
2016-10-17 08:49:34	0		
2016-10-17 08:59:24	0		
2016-10-17 09:06:15	1		
2016-10-17 09:08:02	0		
2016-10-17 09:09:24	1		
2016-10-17 09:11:11	0		
2016-10-17 09:12:19	1		
2016-10-17 09:13:37	1		
2016-10-17 09:14:52	1		
2016-10-17 09:16:39	0		
2016-10-17 09:26:29	0		
2016-10-17 09:36:02	1		
2016-10-17 09:37:49	1		
2016-10-17 09:39:36	0		
2016-10-17 09:39:45	1		
2016-10-17 09:40:45	1		
2016-10-17 09:42:32	0		
2016-10-17 09:42:35	1		
2016-10-17 09:44:22	0		
2016-10-17 09:54:13	0		
2016-10-17 10:04:02	0		
2016-10-17 10:04:53	1		
2016-10-17 10:06:40	0		
2016-10-17 10:07:42	1		
2016-10-17 10:09:07	1		
2016-10-17 10:10:54	0		
2016-10-17 10:20:41	1		
2016-10-17 10:22:28	0		
2016-10-17 10:24:52	1		
2016-10-17 10:26:40	0		
2016-10-17 10:30:40	1		
2016-10-17 10:32:27	0		
2016-10-17 10:40:06	1		
2016-10-17 10:41:53	0		
2016-10-17 10:49:54	1		
2016-10-17 10:51:41	0		
2016-10-17 10:59:19	1		
2016-10-17 11:01:06	0		
2016-10-17 11:03:47	1		
2016-10-17 11:05:34	0		
2016-10-17 11:07:59	1		
2016-10-17 11:09:46	0		
2016-10-17 11:10:21	1		
2016-10-17 11:12:08	0		
2016-10-17 11:16:01	1		
2016-10-17 11:17:49	0		
2016-10-17 11:24:02	1		
2016-10-17 11:25:49	0		
2016-10-17 11:35:40	0		
2016-10-17 11:38:02	1		
2016-10-17 11:39:50	0		
2016-10-17 11:49:40	0		
2016-10-17 11:59:30	0		
2016-10-17 12:05:32	1		
2016-10-17 12:07:19	0		
2016-10-17 12:17:09	0		
2016-10-17 12:23:45	1		
2016-10-17 12:25:32	0		
2016-10-17 12:25:35	1		
2016-10-17 12:27:23	0		
2016-10-17 12:27:56	1		
2016-10-17 12:29:43	0		
2016-10-17 12:32:48	1		
2016-10-17 12:34:36	0		
2016-10-17 12:34:47	1		
2016-10-17 12:36:34	0		
2016-10-17 12:37:08	1		
2016-10-17 12:38:55	0		
2016-10-17 12:38:58	1		
2016-10-17 12:40:45	0		
2016-10-17 12:42:01	1		
2016-10-17 12:43:49	0		
2016-10-17 12:44:15	1		
2016-10-17 12:46:02	0		
2016-10-17 12:55:52	0		
2016-10-17 12:56:40	1		
2016-10-17 12:58:27	0		
2016-10-17 13:08:16	0		
2016-10-17 13:08:34	1		
2016-10-17 13:10:21	0		
2016-10-17 13:20:11	0		
2016-10-17 13:24:27	1		
2016-10-17 13:26:15	0		
2016-10-17 13:29:15	1		
2016-10-17 13:31:02	0		
2016-10-17 13:38:09	1		
2016-10-17 13:39:56	0		
2016-10-17 13:42:45	1		
2016-10-17 13:44:11	1		
2016-10-17 13:45:59	0		
2016-10-17 13:47:26	1		
2016-10-17 13:48:36	1		
2016-10-17 13:50:00	1		
2016-10-17 13:51:48	0		
2016-10-17 13:53:19	1		
2016-10-17 13:55:06	0		
2016-10-17 14:04:56	0		
2016-10-17 14:12:14	1		
2016-10-17 14:13:13	1		
2016-10-17 14:14:09	1		
2016-10-17 14:15:56	0		
2016-10-17 14:16:22	1		
2016-10-17 14:18:09	0		
2016-10-17 14:25:37	1		
2016-10-17 14:27:25	0		
2016-10-17 14:37:15	0		
2016-10-17 14:47:05	0		
2016-10-17 14:50:59	1		
2016-10-17 14:52:47	0		
2016-10-17 14:59:12	1		
2016-10-17 15:00:58	0		
2016-10-17 15:02:47	1		
2016-10-17 15:04:35	0		
2016-10-17 15:14:25	0		
2016-10-17 15:23:48	1		
2016-10-17 15:25:35	0		
2016-10-17 15:29:39	1		
2016-10-17 15:31:26	0		
2016-10-17 15:38:07	1		
2016-10-17 15:39:55	0		
2016-10-17 15:45:12	1		
2016-10-17 15:46:59	0		
2016-10-17 15:49:55	1		
2016-10-17 15:51:42	0		
2016-10-17 15:51:54	1		
2016-10-17 15:53:40	1		
2016-10-17 15:55:27	0		
2016-10-17 16:05:17	0		
2016-10-17 16:05:30	1		
2016-10-17 16:06:32	1		
2016-10-17 16:08:19	0		
2016-10-17 16:09:04	1		
2016-10-17 16:10:46	1		
2016-10-17 16:12:33	0		
2016-10-17 16:13:00	1		
2016-10-17 16:14:28	1		
2016-10-17 16:16:15	0		
2016-10-17 16:16:27	1		
2016-10-17 16:18:14	0		
2016-10-17 16:22:04	1		
2016-10-17 16:23:51	0		
2016-10-17 16:24:04	1		
2016-10-17 16:25:49	1		
2016-10-17 16:27:16	1		
2016-10-17 16:29:04	0		
2016-10-17 16:31:00	1		
2016-10-17 16:31:54	1		
2016-10-17 16:33:41	0		
2016-10-17 16:34:12	1		
2016-10-17 16:35:47	1		
2016-10-17 16:37:02	1		
2016-10-17 16:38:49	0		
2016-10-17 16:42:12	1		
2016-10-17 16:44:00	0		
2016-10-17 16:45:18	1		
2016-10-17 16:47:05	0		
2016-10-17 16:51:00	1		
2016-10-17 16:51:55	1		
2016-10-17 16:53:41	1		
2016-10-17 16:55:28	0		
2016-10-17 16:56:15	1		
2016-10-17 16:58:03	0		
2016-10-17 17:07:44	1		
2016-10-17 17:09:32	0		
2016-10-17 17:10:06	1		
2016-10-17 17:11:54	0		
2016-10-17 17:16:47	1		
2016-10-17 17:18:34	0		
2016-10-17 17:28:24	0		
2016-10-17 17:38:14	0		
2016-10-17 17:41:05	1		
2016-10-17 17:42:53	0		
2016-10-17 17:44:12	1		
2016-10-17 17:45:59	0		
2016-10-17 17:48:33	1		
2016-10-17 17:50:20	0		
2016-10-17 17:51:31	1		
2016-10-17 17:53:18	0		
2016-10-17 17:53:50	1		
2016-10-17 17:54:52	1		
2016-10-17 17:56:39	0		
2016-10-17 17:59:43	1		
2016-10-17 18:01:30	0		
2016-10-17 18:02:21	1		
2016-10-17 18:03:15	1		
2016-10-17 18:05:03	0		
2016-10-17 18:05:09	1		
2016-10-17 18:06:57	0		
2016-10-17 18:08:36	1		
2016-10-17 18:10:23	0		
2016-10-17 18:11:21	1		
2016-10-17 18:13:08	0		
2016-10-17 18:13:48	1		
2016-10-17 18:14:58	1		
2016-10-17 18:16:45	0		
2016-10-17 18:18:36	1		
2016-10-17 18:19:53	1		
2016-10-17 18:21:40	0		
2016-10-17 18:22:27	1		
2016-10-17 18:24:15	0		
2016-10-17 18:24:16	1		
2016-10-17 18:25:19	1		
2016-10-17 18:27:06	0		
2016-10-17 18:31:32	1		
2016-10-17 18:33:20	0		
2016-10-17 18:34:32	1		
2016-10-17 18:35:48	1		
2016-10-17 18:37:35	0		
2016-10-17 18:40:46	1		
2016-10-17 18:42:33	0		
2016-10-17 18:47:28	1		
2016-10-17 18:48:57	1		
2016-10-17 18:50:44	0		
2016-10-17 18:54:29	1		
2016-10-17 18:55:25	1		
2016-10-17 18:57:13	0		
2016-10-17 19:00:58	1		
2016-10-17 19:02:46	0		
2016-10-17 19:03:00	1		
2016-10-17 19:04:47	0		
2016-10-17 19:06:54	1		
2016-10-17 19:08:41	0		
2016-10-17 19:10:47	1		
2016-10-17 19:12:35	0		
2016-10-17 19:13:46	1		
2016-10-17 19:15:33	0		
2016-10-17 19:23:16	1		
2016-10-17 19:25:03	0		
2016-10-17 19:25:47	1		
2016-10-17 19:26:54	1		
2016-10-17 19:28:42	0		
2016-10-17 19:34:17	1		
2016-10-17 19:36:04	0		
2016-10-17 19:36:06	1		
2016-10-17 19:37:53	0		
2016-10-17 19:37:58	1		
2016-10-17 19:39:46	0		
2016-10-17 19:49:36	0		
2016-10-17 19:59:27	0		
2016-10-17 19:59:50	1		
2016-10-17 20:01:37	0		
2016-10-17 20:08:20	1		
2016-10-17 20:09:28	1		
2016-10-17 20:10:23	1		
2016-10-17 20:11:39	1		
2016-10-17 20:13:26	0		
2016-10-17 20:14:17	1		
2016-10-17 20:16:04	0		
2016-10-17 20:18:54	1		
2016-10-17 20:20:42	0		
2016-10-17 20:30:33	0		
2016-10-17 20:39:30	1		
2016-10-17 20:40:23	1		
2016-10-17 20:42:11	0		
2016-10-17 20:44:51	1		
2016-10-17 20:46:38	0		
