9/25/16 0:48	0
9/25/16 1:33	1
9/25/16 1:43	0
9/25/16 2:03	0
9/25/16 3:04	0
9/25/16 4:04	0
9/25/16 5:04	0
9/25/16 6:04	0
9/25/16 7:04	0
9/25/16 8:04	0
9/25/16 9:04	0
9/25/16 9:16	1
9/25/16 9:26	0
9/25/16 9:46	0
9/25/16 10:00	1
9/25/16 10:10	0
9/25/16 10:30	0
9/25/16 10:39	1
9/25/16 10:49	0
9/25/16 11:09	0
9/25/16 11:12	1
9/25/16 11:14	1
9/25/16 11:24	0
9/25/16 11:44	0
9/25/16 12:45	0
9/25/16 13:05	1
9/25/16 13:15	0
9/25/16 13:36	0
9/25/16 13:42	1
9/25/16 13:52	0
9/25/16 14:03	1
9/25/16 14:13	0
9/25/16 14:33	0
9/25/16 15:34	0
9/25/16 15:54	1
9/25/16 17:35	1
9/25/16 17:45	0
9/25/16 18:05	0
9/25/16 18:10	1
9/25/16 18:12	1
9/25/16 18:18	1
9/25/16 18:42	1
9/25/16 18:52	0
9/25/16 19:12	0
9/25/16 19:15	1
9/25/16 19:25	0
9/25/16 19:30	1
9/25/16 19:40	0
9/25/16 20:00	0
9/25/16 20:00	1
9/25/16 20:10	0
9/25/16 20:30	0
9/25/16 21:30	0
9/25/16 21:55	1
9/25/16 21:58	1
9/25/16 22:01	1
9/25/16 22:06	1
9/25/16 22:16	0
9/25/16 22:36	0
9/25/16 23:36	0
9/26/16 0:36	0
9/26/16 1:37	0
9/26/16 2:37	0
9/26/16 3:37	0
9/26/16 4:37	0
9/26/16 5:37	0
9/26/16 6:25	1
9/26/16 6:35	0
9/26/16 6:43	1
9/26/16 6:46	1
9/26/16 6:56	0
9/26/16 7:03	1
9/26/16 7:13	0
9/26/16 7:22	1
9/26/16 7:24	1
9/26/16 7:33	1
9/26/16 7:43	0
9/26/16 8:03	0
9/26/16 8:45	1
9/26/16 8:52	1
9/26/16 9:02	0
9/26/16 9:06	1
9/26/16 9:16	0
9/26/16 9:17	1
9/26/16 9:20	1
9/26/16 9:23	1
9/26/16 9:32	1
9/26/16 9:42	0
9/26/16 9:55	1
9/26/16 10:05	0
9/26/16 10:11	1
9/26/16 10:19	1
9/26/16 10:29	0
9/26/16 10:49	0
9/26/16 10:55	1
9/26/16 11:05	0
9/26/16 11:25	0
9/26/16 11:47	1
9/26/16 11:57	0
9/26/16 12:07	1
9/26/16 12:16	1
9/26/16 12:26	0
9/26/16 12:42	1
9/26/16 12:52	0
9/26/16 13:12	0
9/26/16 13:24	1
9/26/16 13:34	0
9/26/16 13:54	0
9/26/16 14:55	0
9/26/16 15:55	0
9/26/16 16:35	1
9/26/16 16:45	0
9/26/16 17:06	0
9/26/16 17:48	1
9/26/16 17:58	0
9/26/16 18:10	1
9/26/16 18:13	1
9/26/16 18:23	0
9/26/16 18:43	0
9/26/16 18:50	1
9/26/16 19:00	0
9/26/16 19:20	0
9/26/16 19:35	1
9/26/16 19:45	0
9/26/16 19:47	1
9/26/16 19:56	1
9/26/16 20:06	0
9/26/16 20:26	0
9/26/16 20:47	1
9/26/16 20:57	0
9/26/16 21:18	0
9/26/16 22:18	0
9/26/16 22:35	1
9/26/16 22:42	1
9/26/16 22:52	0
9/26/16 22:53	1
9/26/16 23:03	0
9/26/16 23:23	0
9/27/16 0:23	0
9/27/16 1:23	0
9/27/16 2:23	0
9/27/16 3:24	0
9/27/16 3:41	1
9/27/16 3:51	0
9/27/16 4:11	0
9/27/16 5:11	0
9/27/16 5:39	1
9/27/16 5:49	0
9/27/16 6:09	0
9/27/16 6:46	1
9/27/16 6:56	0
9/27/16 7:16	0
9/27/16 7:16	1
9/27/16 7:18	1
9/27/16 7:28	0
