"DateAndTime","OS_Corr257 (Bloomberg-2 East-Corridor 200E) Occupancy","",
"2016-08-29 00:01:16","0","",
"2016-08-29 00:13:36","0","",
"2016-08-29 00:25:56","0","",
"2016-08-29 00:38:16","0","",
"2016-08-29 00:50:36","0","",
"2016-08-29 01:02:56","0","",
"2016-08-29 01:07:14","1","",
"2016-08-29 01:09:28","0","",
"2016-08-29 01:21:48","0","",
"2016-08-29 01:34:08","0","",
"2016-08-29 01:46:28","0","",
"2016-08-29 01:58:47","0","",
"2016-08-29 02:11:07","0","",
"2016-08-29 02:23:27","0","",
"2016-08-29 02:35:46","0","",
"2016-08-29 02:48:06","0","",
"2016-08-29 03:00:26","0","",
"2016-08-29 03:12:46","0","",
"2016-08-29 03:25:05","0","",
"2016-08-29 03:37:25","0","",
"2016-08-29 03:49:45","0","",
"2016-08-29 04:02:05","0","",
"2016-08-29 04:14:25","0","",
"2016-08-29 04:26:45","0","",
"2016-08-29 04:39:06","0","",
"2016-08-29 04:51:26","0","",
"2016-08-29 05:03:45","0","",
"2016-08-29 05:16:05","0","",
"2016-08-29 05:28:26","0","",
"2016-08-29 05:40:47","0","",
"2016-08-29 05:47:44","1","",
"2016-08-29 05:49:59","0","",
"2016-08-29 05:50:52","1","",
"2016-08-29 05:53:07","0","",
"2016-08-29 06:05:27","0","",
"2016-08-29 06:17:47","0","",
"2016-08-29 06:24:18","1","",
"2016-08-29 06:25:41","1","",
"2016-08-29 06:27:56","0","",
"2016-08-29 06:36:21","1","",
"2016-08-29 06:37:28","1","",
"2016-08-29 06:38:36","1","",
"2016-08-29 06:40:50","0","",
"2016-08-29 06:46:51","1","",
"2016-08-29 06:48:09","1","",
"2016-08-29 06:50:24","0","",
"2016-08-29 07:02:44","0","",
"2016-08-29 07:04:59","1","",
"2016-08-29 07:07:14","0","",
"2016-08-29 07:19:34","0","",
"2016-08-29 07:27:02","1","",
"2016-08-29 07:29:17","0","",
"2016-08-29 07:30:07","1","",
"2016-08-29 07:31:18","1","",
"2016-08-29 07:32:31","1","",
"2016-08-29 07:34:02","1","",
"2016-08-29 07:36:17","0","",
"2016-08-29 07:40:29","1","",
"2016-08-29 07:42:33","1","",
"2016-08-29 07:43:41","1","",
"2016-08-29 07:44:48","1","",
"2016-08-29 07:45:55","1","",
"2016-08-29 07:47:03","1","",
"2016-08-29 07:48:11","1","",
"2016-08-29 07:49:25","1","",
"2016-08-29 07:50:36","1","",
"2016-08-29 07:51:48","1","",
"2016-08-29 07:53:13","1","",
"2016-08-29 07:54:40","1","",
"2016-08-29 07:55:47","1","",
"2016-08-29 07:57:19","1","",
"2016-08-29 07:58:53","1","",
"2016-08-29 08:00:45","1","",
"2016-08-29 08:03:00","0","",
"2016-08-29 08:03:20","1","",
"2016-08-29 08:05:35","0","",
"2016-08-29 08:11:07","1","",
"2016-08-29 08:13:22","0","",
"2016-08-29 08:18:42","1","",
"2016-08-29 08:20:19","1","",
"2016-08-29 08:22:34","0","",
"2016-08-29 08:28:01","1","",
"2016-08-29 08:29:30","1","",
"2016-08-29 08:31:44","0","",
"2016-08-29 08:34:10","1","",
"2016-08-29 08:35:31","1","",
"2016-08-29 08:37:17","1","",
"2016-08-29 08:39:31","0","",
"2016-08-29 08:42:07","1","",
"2016-08-29 08:43:14","1","",
"2016-08-29 08:45:29","0","",
"2016-08-29 08:45:36","1","",
"2016-08-29 08:46:43","1","",
"2016-08-29 08:48:58","0","",
"2016-08-29 08:49:14","1","",
"2016-08-29 08:50:58","1","",
"2016-08-29 08:52:06","1","",
"2016-08-29 08:53:54","1","",
"2016-08-29 08:55:03","1","",
"2016-08-29 08:57:18","0","",
"2016-08-29 08:57:20","1","",
"2016-08-29 09:01:30","0","",
"2016-08-29 09:11:47","1","",
"2016-08-29 09:14:01","0","",
"2016-08-29 09:21:56","1","",
"2016-08-29 09:23:39","1","",
