"DateAndTime","OS_Corr366 (Bloomberg-3-corridor 300E) Occupancy","",
"2016-10-05 04:00:26","0","",
"2016-10-05 04:10:42","0","",
"2016-10-05 04:20:58","0","",
"2016-10-05 04:31:14","0","",
"2016-10-05 04:41:29","0","",
"2016-10-05 04:51:44","0","",
"2016-10-05 04:52:13","1","",
"2016-10-05 04:56:00","1","",
"2016-10-05 04:57:52","0","",
"2016-10-05 05:02:38","1","",
"2016-10-05 05:04:30","0","",
"2016-10-05 05:14:45","0","",
"2016-10-05 05:25:01","0","",
"2016-10-05 05:33:15","0","",
"2016-10-05 05:43:31","0","",
"2016-10-05 05:50:22","1","",
"2016-10-05 05:52:15","0","",
"2016-10-05 05:55:48","1","",
"2016-10-05 05:57:40","0","",
"2016-10-05 06:02:30","1","",
"2016-10-05 06:04:22","0","",
"2016-10-05 06:14:38","0","",
"2016-10-05 06:24:54","0","",
"2016-10-05 06:35:10","0","",
"2016-10-05 06:42:31","1","",
"2016-10-05 06:43:30","1","",
"2016-10-05 06:45:22","0","",
"2016-10-05 06:55:37","0","",
"2016-10-05 07:05:53","0","",
"2016-10-05 07:16:10","0","",
"2016-10-05 07:26:26","0","",
"2016-10-05 07:36:42","0","",
"2016-10-05 07:46:58","0","",
"2016-10-05 07:54:22","1","",
"2016-10-05 07:56:14","0","",
"2016-10-05 07:57:18","1","",
"2016-10-05 07:59:10","0","",
"2016-10-05 08:02:05","1","",
"2016-10-05 08:03:57","0","",
"2016-10-05 08:04:11","1","",
"2016-10-05 08:05:55","1","",
"2016-10-05 08:07:47","0","",
"2016-10-05 08:18:03","0","",
"2016-10-05 08:18:51","1","",
"2016-10-05 08:20:43","0","",
"2016-10-05 08:25:51","1","",
"2016-10-05 08:26:47","1","",
"2016-10-05 08:28:25","1","",
"2016-10-05 08:29:41","1","",
"2016-10-05 08:31:27","1","",
"2016-10-05 08:33:19","0","",
"2016-10-05 08:33:51","1","",
"2016-10-05 08:35:43","0","",
"2016-10-05 08:36:09","1","",
"2016-10-05 08:37:42","1","",
"2016-10-05 08:38:52","1","",
"2016-10-05 08:40:43","0","",
"2016-10-05 08:43:16","1","",
"2016-10-05 08:45:08","0","",
"2016-10-05 08:46:25","1","",
"2016-10-05 08:48:17","0","",
"2016-10-05 08:54:13","1","",
"2016-10-05 08:56:05","0","",
"2016-10-05 08:56:10","1","",
"2016-10-05 08:57:27","1","",
"2016-10-05 08:59:20","0","",
"2016-10-05 09:04:05","1","",
"2016-10-05 09:05:57","0","",
"2016-10-05 09:09:51","1","",
"2016-10-05 09:11:43","0","",
"2016-10-05 09:13:20","1","",
"2016-10-05 09:15:12","0","",
"2016-10-05 09:17:16","1","",
"2016-10-05 09:19:07","0","",
"2016-10-05 09:20:43","1","",
"2016-10-05 09:22:35","0","",
"2016-10-05 09:31:45","1","",
"2016-10-05 09:33:37","0","",
"2016-10-05 09:40:27","1","",
"2016-10-05 09:42:19","0","",
"2016-10-05 09:42:21","1","",
"2016-10-05 09:44:13","0","",
"2016-10-05 09:44:30","1","",
"2016-10-05 09:46:22","0","",
"2016-10-05 09:48:16","1","",
"2016-10-05 09:50:09","0","",
"2016-10-05 09:51:13","1","",
"2016-10-05 09:53:05","0","",
"2016-10-05 10:03:19","0","",
"2016-10-05 10:08:52","1","",
"2016-10-05 10:10:44","0","",
"2016-10-05 10:17:49","1","",
"2016-10-05 10:19:23","1","",
"2016-10-05 10:20:56","1","",
"2016-10-05 10:22:48","0","",
"2016-10-05 10:26:41","1","",
"2016-10-05 10:28:33","0","",
"2016-10-05 10:29:12","1","",
"2016-10-05 10:31:04","0","",
"2016-10-05 10:35:52","1","",
"2016-10-05 10:37:44","0","",
"2016-10-05 10:38:16","1","",
"2016-10-05 10:39:12","1","",
"2016-10-05 10:41:04","0","",
"2016-10-05 10:44:03","1","",
"2016-10-05 10:45:55","0","",
"2016-10-05 10:46:14","1","",
"2016-10-05 10:48:06","0","",
"2016-10-05 10:52:15","1","",
"2016-10-05 10:53:54","1","",
"2016-10-05 10:55:46","0","",
"2016-10-05 10:56:17","1","",
"2016-10-05 10:57:53","1","",
"2016-10-05 10:59:42","1","",
"2016-10-05 11:01:34","0","",
"2016-10-05 11:11:50","0","",
"2016-10-05 11:16:41","1","",
"2016-10-05 11:18:33","0","",
"2016-10-05 11:19:32","1","",
"2016-10-05 11:21:24","0","",
"2016-10-05 11:31:40","0","",
"2016-10-05 11:34:34","1","",
"2016-10-05 11:35:52","1","",
"2016-10-05 11:37:44","0","",
"2016-10-05 11:48:01","0","",
"2016-10-05 11:49:10","1","",
"2016-10-05 11:51:02","0","",
"2016-10-05 11:51:23","1","",
"2016-10-05 11:53:15","0","",
"2016-10-05 11:53:43","1","",
"2016-10-05 11:54:54","1","",
"2016-10-05 11:56:47","0","",
"2016-10-05 11:58:45","1","",
"2016-10-05 12:00:37","0","",
"2016-10-05 12:01:52","1","",
"2016-10-05 12:03:45","0","",
"2016-10-05 12:04:57","1","",
"2016-10-05 12:06:49","0","",
"2016-10-05 12:07:38","1","",
"2016-10-05 12:09:30","0","",
"2016-10-05 12:15:16","1","",
"2016-10-05 12:16:37","1","",
"2016-10-05 12:18:29","0","",
"2016-10-05 12:19:10","1","",
"2016-10-05 12:21:02","0","",
"2016-10-05 12:21:38","1","",
"2016-10-05 12:22:56","1","",
"2016-10-05 12:24:28","1","",
"2016-10-05 12:26:20","0","",
"2016-10-05 12:36:24","1","",
"2016-10-05 12:38:16","0","",
"2016-10-05 12:48:31","1","",
"2016-10-05 12:50:23","0","",
"2016-10-05 12:53:47","1","",
"2016-10-05 12:56:47","1","",
"2016-10-05 12:58:30","1","",
"2016-10-05 13:00:00","1","",
"2016-10-05 13:01:20","1","",
"2016-10-05 13:02:47","1","",
"2016-10-05 13:04:39","0","",
"2016-10-05 13:08:20","1","",
"2016-10-05 13:10:13","0","",
"2016-10-05 13:14:12","1","",
"2016-10-05 13:15:16","1","",
"2016-10-05 13:17:09","0","",
"2016-10-05 13:18:20","1","",
"2016-10-05 13:19:21","1","",
"2016-10-05 13:20:47","1","",
"2016-10-05 13:22:39","0","",
"2016-10-05 13:24:15","1","",
"2016-10-05 13:25:30","1","",
"2016-10-05 13:26:27","1","",
"2016-10-05 13:28:19","0","",
"2016-10-05 13:29:33","1","",
"2016-10-05 13:30:37","1","",
"2016-10-05 13:32:29","0","",
"2016-10-05 13:36:03","1","",
"2016-10-05 13:37:04","1","",
"2016-10-05 13:38:01","1","",
"2016-10-05 13:39:52","1","",
"2016-10-05 13:41:44","0","",
"2016-10-05 13:42:54","1","",
"2016-10-05 13:44:45","0","",
"2016-10-05 13:44:48","1","",
"2016-10-05 13:46:32","1","",
"2016-10-05 13:48:24","0","",
"2016-10-05 13:54:00","1","",
"2016-10-05 13:55:52","0","",
"2016-10-05 13:58:37","1","",
"2016-10-05 14:00:29","0","",
"2016-10-05 14:10:44","0","",
"2016-10-05 14:14:33","1","",
"2016-10-05 14:16:25","0","",
"2016-10-05 14:17:09","1","",
"2016-10-05 14:18:19","1","",
"2016-10-05 14:20:11","0","",
"2016-10-05 14:24:07","1","",
"2016-10-05 14:25:59","0","",
"2016-10-05 14:30:21","1","",
"2016-10-05 14:32:13","0","",
"2016-10-05 14:33:21","1","",
"2016-10-05 14:35:13","0","",
"2016-10-05 14:35:42","1","",
"2016-10-05 14:37:34","0","",
"2016-10-05 14:39:17","1","",
"2016-10-05 14:41:09","0","",
"2016-10-05 14:51:26","0","",
"2016-10-05 14:55:53","1","",
"2016-10-05 14:57:45","0","",
"2016-10-05 14:59:59","1","",
"2016-10-05 15:01:51","0","",
"2016-10-05 15:06:02","1","",
"2016-10-05 15:07:54","0","",
"2016-10-05 15:18:09","0","",
"2016-10-05 15:28:26","0","",
"2016-10-05 15:38:43","0","",
"2016-10-05 15:49:00","0","",
"2016-10-05 15:49:24","1","",
"2016-10-05 15:50:39","1","",
"2016-10-05 15:52:30","0","",
"2016-10-05 15:54:28","1","",
"2016-10-05 15:55:59","1","",
"2016-10-05 15:57:51","0","",
"2016-10-05 16:02:16","1","",
"2016-10-05 16:04:08","0","",
"2016-10-05 16:05:32","1","",
"2016-10-05 16:07:24","0","",
"2016-10-05 16:09:35","1","",
"2016-10-05 16:11:27","0","",
"2016-10-05 16:12:37","1","",
"2016-10-05 16:14:29","0","",
"2016-10-05 16:15:16","1","",
"2016-10-05 16:17:08","0","",
"2016-10-05 16:20:28","1","",
"2016-10-05 16:22:20","0","",
"2016-10-05 16:22:25","1","",
"2016-10-05 16:24:16","0","",
"2016-10-05 16:25:42","1","",
"2016-10-05 16:27:05","1","",
"2016-10-05 16:28:32","1","",
"2016-10-05 16:30:12","1","",
"2016-10-05 16:31:32","1","",
"2016-10-05 16:33:24","0","",
"2016-10-05 16:34:48","1","",
"2016-10-05 16:36:40","0","",
"2016-10-05 16:42:44","1","",
"2016-10-05 16:43:51","1","",
"2016-10-05 16:44:59","1","",
"2016-10-05 16:46:35","1","",
"2016-10-05 16:48:27","0","",
"2016-10-05 16:52:16","1","",
"2016-10-05 16:54:08","0","",
"2016-10-05 16:55:16","1","",
"2016-10-05 16:57:08","0","",
"2016-10-05 16:58:27","1","",
"2016-10-05 17:00:19","0","",
"2016-10-05 17:02:35","1","",
"2016-10-05 17:06:07","1","",
"2016-10-05 17:07:08","1","",
"2016-10-05 17:09:00","0","",
"2016-10-05 17:12:46","1","",
"2016-10-05 17:14:38","0","",
"2016-10-05 17:15:05","1","",
"2016-10-05 17:16:55","1","",
"2016-10-05 17:18:47","0","",
"2016-10-05 17:21:54","0","",
"2016-10-05 17:24:47","1","",
"2016-10-05 17:26:39","0","",
"2016-10-05 17:30:01","1","",
"2016-10-05 17:31:53","0","",
"2016-10-05 17:32:34","1","",
"2016-10-05 17:34:26","0","",
"2016-10-05 17:35:29","1","",
"2016-10-05 17:37:21","0","",
"2016-10-05 17:43:28","1","",
"2016-10-05 17:45:20","0","",
"2016-10-05 17:45:30","1","",
"2016-10-05 17:46:32","1","",
"2016-10-05 17:47:38","1","",
"2016-10-05 17:48:36","1","",
"2016-10-05 17:50:28","0","",
"2016-10-05 17:55:17","1","",
"2016-10-05 17:57:09","0","",
"2016-10-05 17:59:00","1","",
"2016-10-05 18:00:17","1","",
"2016-10-05 18:02:09","0","",
"2016-10-05 18:03:46","1","",
"2016-10-05 18:05:38","0","",
"2016-10-05 18:07:09","1","",
"2016-10-05 18:09:01","0","",
"2016-10-05 18:19:17","0","",
"2016-10-05 18:22:06","1","",
"2016-10-05 18:23:58","0","",
"2016-10-05 18:25:53","1","",
"2016-10-05 18:27:12","1","",
"2016-10-05 18:28:35","1","",
"2016-10-05 18:30:27","0","",
"2016-10-05 18:33:26","1","",
"2016-10-05 18:35:06","1","",
"2016-10-05 18:36:58","0","",
"2016-10-05 18:37:27","1","",
"2016-10-05 18:38:29","1","",
"2016-10-05 18:39:54","1","",
"2016-10-05 18:41:46","0","",
"2016-10-05 18:43:16","1","",
"2016-10-05 18:45:08","0","",
"2016-10-05 18:48:10","0","",
"2016-10-05 18:53:30","1","",
"2016-10-05 18:54:40","1","",
"2016-10-05 18:56:32","0","",
"2016-10-05 18:59:04","0","",
"2016-10-05 19:03:24","1","",
"2016-10-05 19:05:16","0","",
"2016-10-05 19:13:51","1","",
"2016-10-05 19:16:51","1","",
"2016-10-05 19:18:38","1","",
"2016-10-05 19:20:30","0","",
"2016-10-05 19:21:10","1","",
"2016-10-05 19:23:02","0","",
"2016-10-05 19:24:19","1","",
"2016-10-05 19:26:12","0","",
"2016-10-05 19:36:27","0","",
"2016-10-05 19:46:44","0","",
"2016-10-05 19:48:54","1","",
"2016-10-05 19:53:52","1","",
"2016-10-05 19:55:33","1","",
"2016-10-05 19:57:18","1","",
"2016-10-05 19:59:10","0","",
"2016-10-05 20:03:41","0","",
"2016-10-05 20:07:01","1","",
"2016-10-05 20:08:53","0","",
"2016-10-05 20:10:31","1","",
"2016-10-05 20:11:45","1","",
"2016-10-05 20:12:52","1","",
"2016-10-05 20:14:45","0","",
"2016-10-05 20:15:10","1","",
"2016-10-05 20:17:02","0","",
"2016-10-05 20:21:12","0","",
"2016-10-05 20:22:15","1","",
"2016-10-05 20:23:56","1","",
"2016-10-05 20:25:02","1","",
"2016-10-05 20:26:54","0","",
"2016-10-05 20:30:54","1","",
"2016-10-05 20:31:55","1","",
"2016-10-05 20:33:47","0","",
"2016-10-05 20:35:24","1","",
"2016-10-05 20:37:16","0","",
"2016-10-05 20:39:20","1","",
"2016-10-05 20:41:12","0","",
"2016-10-05 20:42:45","1","",
"2016-10-05 20:49:34","1","",
"2016-10-05 20:51:27","0","",
"2016-10-05 20:51:30","1","",
"2016-10-05 20:53:22","0","",
"2016-10-05 20:56:07","0","",
"2016-10-05 20:58:28","1","",
"2016-10-05 21:00:20","1","",
"2016-10-05 21:02:34","1","",
"2016-10-05 21:04:00","1","",
"2016-10-05 21:05:21","1","",
"2016-10-05 21:06:18","1","",
"2016-10-05 21:08:10","0","",
"2016-10-05 21:09:09","1","",
"2016-10-05 21:11:56","1","",
"2016-10-05 21:13:48","0","",
"2016-10-05 21:16:39","1","",
"2016-10-05 21:18:31","0","",
"2016-10-05 21:27:27","1","",
"2016-10-05 21:28:55","1","",
"2016-10-05 21:31:56","0","",
"2016-10-05 21:39:07","1","",
"2016-10-05 21:40:53","1","",
"2016-10-05 21:47:50","0","",
"2016-10-05 21:50:43","1","",
"2016-10-05 21:52:35","0","",
"2016-10-05 21:56:55","1","",
"2016-10-05 21:58:47","0","",
"2016-10-05 22:01:34","1","",
"2016-10-05 22:03:26","0","",
"2016-10-05 22:04:13","1","",
"2016-10-05 22:06:05","0","",
"2016-10-05 22:08:56","0","",
"2016-10-05 22:18:10","1","",
"2016-10-05 22:19:08","1","",
"2016-10-05 22:21:00","0","",
"2016-10-05 22:22:12","1","",
"2016-10-05 22:24:04","0","",
"2016-10-05 22:24:47","1","",
"2016-10-05 22:26:36","1","",
"2016-10-05 22:27:48","1","",
"2016-10-05 22:29:40","0","",
"2016-10-05 22:35:14","1","",
"2016-10-05 22:37:07","0","",
"2016-10-05 22:38:26","1","",
"2016-10-05 22:40:18","0","",
"2016-10-05 22:42:27","1","",
"2016-10-05 22:44:19","0","",
"2016-10-05 22:47:59","1","",
"2016-10-05 22:49:51","0","",
"2016-10-05 22:51:58","1","",
"2016-10-05 22:52:54","1","",
"2016-10-05 22:54:46","0","",
"2016-10-05 22:55:31","1","",
"2016-10-05 22:56:27","1","",
"2016-10-05 22:58:19","0","",
"2016-10-05 23:04:35","1","",
"2016-10-05 23:05:52","1","",
"2016-10-05 23:07:44","0","",
"2016-10-05 23:14:21","1","",
"2016-10-05 23:17:38","0","",
"2016-10-05 23:27:54","0","",
"2016-10-05 23:28:54","1","",
"2016-10-05 23:30:46","0","",
"2016-10-05 23:37:54","1","",
"2016-10-05 23:39:46","0","",
"2016-10-05 23:41:45","1","",
"2016-10-05 23:43:37","0","",
"2016-10-05 23:46:33","1","",
"2016-10-05 23:50:38","1","",
"2016-10-05 23:51:34","1","",
"2016-10-05 23:53:26","0","",
"2016-10-05 23:55:18","1","",
"2016-10-05 23:57:10","0","",
"2016-10-05 23:58:55","1","",
