"DateAndTime","OS_Corr364 (Bloomberg-3-corridor 300E) Occupancy","",
"2016-10-05 02:31:14","1","",
"2016-10-05 02:33:04","0","",
"2016-10-05 02:43:07","0","",
"2016-10-05 02:45:19","1","",
"2016-10-05 02:47:09","0","",
"2016-10-05 02:51:40","1","",
"2016-10-05 02:53:30","0","",
"2016-10-05 02:54:31","1","",
"2016-10-05 02:56:21","0","",
"2016-10-05 02:57:40","1","",
"2016-10-05 02:59:30","0","",
"2016-10-05 03:05:29","1","",
"2016-10-05 03:06:54","1","",
"2016-10-05 03:07:48","1","",
"2016-10-05 03:08:55","1","",
"2016-10-05 03:10:44","0","",
"2016-10-05 03:20:47","0","",
"2016-10-05 03:27:08","1","",
"2016-10-05 03:28:58","0","",
"2016-10-05 03:39:00","0","",
"2016-10-05 03:45:03","1","",
"2016-10-05 03:46:51","1","",
"2016-10-05 03:48:41","0","",
"2016-10-05 03:58:43","0","",
"2016-10-05 04:08:45","0","",
"2016-10-05 04:18:48","0","",
"2016-10-05 04:28:50","0","",
"2016-10-05 04:38:52","0","",
"2016-10-05 04:48:55","0","",
"2016-10-05 04:54:25","1","",
"2016-10-05 04:56:14","0","",
"2016-10-05 05:03:04","0","",
"2016-10-05 05:13:06","0","",
"2016-10-05 05:23:09","0","",
"2016-10-05 05:29:57","1","",
"2016-10-05 05:31:46","0","",
"2016-10-05 05:41:49","0","",
"2016-10-05 05:48:52","1","",
"2016-10-05 05:50:41","0","",
"2016-10-05 05:54:24","1","",
"2016-10-05 05:56:14","0","",
"2016-10-05 06:00:56","1","",
"2016-10-05 06:02:46","0","",
"2016-10-05 06:12:48","0","",
"2016-10-05 06:22:51","0","",
"2016-10-05 06:32:54","0","",
"2016-10-05 06:41:05","1","",
"2016-10-05 06:42:55","0","",
"2016-10-05 06:52:57","0","",
"2016-10-05 07:02:59","0","",
"2016-10-05 07:13:02","0","",
"2016-10-05 07:23:05","0","",
"2016-10-05 07:33:08","0","",
"2016-10-05 07:43:11","0","",
"2016-10-05 07:43:54","1","",
"2016-10-05 07:45:44","0","",
"2016-10-05 07:52:57","1","",
"2016-10-05 07:54:47","0","",
"2016-10-05 07:55:42","1","",
"2016-10-05 07:57:32","0","",
"2016-10-05 08:00:38","1","",
"2016-10-05 08:02:28","0","",
"2016-10-05 08:02:39","1","",
"2016-10-05 08:04:29","0","",
"2016-10-05 08:04:30","1","",
"2016-10-05 08:06:19","0","",
"2016-10-05 08:12:23","1","",
"2016-10-05 08:14:13","0","",
"2016-10-05 08:17:20","1","",
"2016-10-05 08:19:09","0","",
"2016-10-05 08:19:45","1","",
"2016-10-05 08:21:34","0","",
"2016-10-05 08:25:14","1","",
"2016-10-05 08:27:02","1","",
"2016-10-05 08:28:06","1","",
"2016-10-05 08:29:55","0","",
"2016-10-05 08:30:00","1","",
"2016-10-05 08:31:49","0","",
"2016-10-05 08:32:27","1","",
"2016-10-05 08:34:17","0","",
"2016-10-05 08:34:43","1","",
"2016-10-05 08:36:33","0","",
"2016-10-05 08:36:47","1","",
"2016-10-05 08:38:36","0","",
"2016-10-05 08:41:37","1","",
"2016-10-05 08:42:40","1","",
"2016-10-05 08:44:29","0","",
"2016-10-05 08:44:54","1","",
"2016-10-05 08:46:43","0","",
"2016-10-05 08:52:36","1","",
"2016-10-05 08:54:25","0","",
"2016-10-05 08:56:07","1","",
"2016-10-05 08:57:57","0","",
"2016-10-05 09:02:41","1","",
"2016-10-05 09:04:31","0","",
"2016-10-05 09:08:26","1","",
"2016-10-05 09:10:15","0","",
"2016-10-05 09:11:48","1","",
"2016-10-05 09:13:37","0","",
"2016-10-05 09:15:44","1","",
"2016-10-05 09:17:33","0","",
"2016-10-05 09:19:11","1","",
"2016-10-05 09:21:01","0","",
"2016-10-05 09:30:21","1","",
"2016-10-05 09:32:11","0","",
"2016-10-05 09:39:02","1","",
"2016-10-05 09:40:44","1","",
"2016-10-05 09:42:34","0","",
"2016-10-05 09:43:07","1","",
"2016-10-05 09:44:57","0","",
"2016-10-05 09:46:44","1","",
"2016-10-05 09:48:33","0","",
"2016-10-05 09:49:44","1","",
"2016-10-05 09:51:33","0","",
"2016-10-05 10:01:36","0","",
"2016-10-05 10:07:26","1","",
"2016-10-05 10:09:15","0","",
"2016-10-05 10:16:18","1","",
"2016-10-05 10:17:59","1","",
"2016-10-05 10:19:24","1","",
"2016-10-05 10:21:14","0","",
"2016-10-05 10:25:07","1","",
"2016-10-05 10:26:57","0","",
"2016-10-05 10:27:34","1","",
"2016-10-05 10:28:30","1","",
"2016-10-05 10:30:19","0","",
"2016-10-05 10:36:43","1","",
"2016-10-05 10:37:39","1","",
"2016-10-05 10:39:05","1","",
"2016-10-05 10:40:54","0","",
"2016-10-05 10:44:45","1","",
"2016-10-05 10:46:35","0","",
"2016-10-05 10:50:40","1","",
"2016-10-05 10:52:26","1","",
"2016-10-05 10:54:16","0","",
"2016-10-05 10:54:44","1","",
"2016-10-05 10:55:39","1","",
"2016-10-05 10:57:28","0","",
"2016-10-05 10:58:06","1","",
"2016-10-05 10:59:55","0","",
"2016-10-05 11:09:57","0","",
"2016-10-05 11:15:06","1","",
"2016-10-05 11:16:56","0","",
"2016-10-05 11:18:05","1","",
"2016-10-05 11:19:55","0","",
"2016-10-05 11:29:57","0","",
"2016-10-05 11:33:01","1","",
"2016-10-05 11:34:21","1","",
"2016-10-05 11:36:11","0","",
"2016-10-05 11:46:14","0","",
"2016-10-05 11:47:37","1","",
"2016-10-05 11:49:27","0","",
"2016-10-05 11:52:19","1","",
"2016-10-05 11:53:33","1","",
"2016-10-05 11:55:22","0","",
"2016-10-05 11:57:10","1","",
"2016-10-05 11:59:00","0","",
"2016-10-05 12:00:28","1","",
"2016-10-05 12:02:17","0","",
"2016-10-05 12:03:22","1","",
"2016-10-05 12:05:12","0","",
"2016-10-05 12:06:14","1","",
"2016-10-05 12:08:04","0","",
"2016-10-05 12:10:30","1","",
"2016-10-05 12:12:19","0","",
"2016-10-05 12:13:44","1","",
"2016-10-05 12:15:11","1","",
"2016-10-05 12:17:01","0","",
"2016-10-05 12:17:46","1","",
"2016-10-05 12:19:36","0","",
"2016-10-05 12:20:06","1","",
"2016-10-05 12:21:25","1","",
"2016-10-05 12:23:04","1","",
"2016-10-05 12:24:53","0","",
"2016-10-05 12:34:52","1","",
"2016-10-05 12:36:42","0","",
"2016-10-05 12:46:45","0","",
"2016-10-05 12:46:59","1","",
"2016-10-05 12:48:48","0","",
"2016-10-05 12:52:13","1","",
"2016-10-05 12:54:03","0","",
"2016-10-05 12:55:14","1","",
"2016-10-05 12:57:03","0","",
"2016-10-05 12:57:06","1","",
"2016-10-05 12:58:26","1","",
"2016-10-05 12:59:47","1","",
"2016-10-05 13:01:19","1","",
"2016-10-05 13:03:09","0","",
"2016-10-05 13:06:55","1","",
"2016-10-05 13:08:45","0","",
"2016-10-05 13:12:38","1","",
"2016-10-05 13:13:34","1","",
"2016-10-05 13:15:24","0","",
"2016-10-05 13:16:49","1","",
"2016-10-05 13:18:39","0","",
"2016-10-05 13:19:15","1","",
"2016-10-05 13:21:05","0","",
"2016-10-05 13:22:43","1","",
"2016-10-05 13:24:05","1","",
"2016-10-05 13:25:55","0","",
"2016-10-05 13:27:58","1","",
"2016-10-05 13:29:13","1","",
"2016-10-05 13:31:03","0","",
"2016-10-05 13:36:18","1","",
"2016-10-05 13:38:08","0","",
"2016-10-05 13:38:19","1","",
"2016-10-05 13:40:08","0","",
"2016-10-05 13:41:22","1","",
"2016-10-05 13:42:25","1","",
"2016-10-05 13:43:24","1","",
"2016-10-05 13:44:59","1","",
"2016-10-05 13:46:48","0","",
"2016-10-05 13:52:32","1","",
"2016-10-05 13:54:22","0","",
"2016-10-05 13:57:16","1","",
"2016-10-05 13:59:06","0","",
"2016-10-05 14:09:08","0","",
"2016-10-05 14:13:09","1","",
"2016-10-05 14:14:59","0","",
"2016-10-05 14:15:36","1","",
"2016-10-05 14:16:57","1","",
"2016-10-05 14:18:46","0","",
"2016-10-05 14:22:43","1","",
"2016-10-05 14:24:32","0","",
"2016-10-05 14:28:47","1","",
"2016-10-05 14:30:37","0","",
"2016-10-05 14:31:30","1","",
"2016-10-05 14:33:20","0","",
"2016-10-05 14:34:20","1","",
"2016-10-05 14:36:09","0","",
"2016-10-05 14:37:45","1","",
"2016-10-05 14:39:34","0","",
"2016-10-05 14:49:37","0","",
"2016-10-05 14:54:17","1","",
"2016-10-05 14:55:13","1","",
"2016-10-05 14:57:03","0","",
"2016-10-05 14:58:26","1","",
"2016-10-05 15:00:16","0","",
"2016-10-05 15:04:32","1","",
"2016-10-05 15:06:22","0","",
"2016-10-05 15:16:24","0","",
"2016-10-05 15:26:27","0","",
"2016-10-05 15:36:30","0","",
"2016-10-05 15:46:33","0","",
"2016-10-05 15:47:51","1","",
"2016-10-05 15:49:05","1","",
"2016-10-05 15:50:54","0","",
"2016-10-05 15:53:02","1","",
"2016-10-05 15:54:52","0","",
"2016-10-05 16:00:42","1","",
"2016-10-05 16:02:32","0","",
"2016-10-05 16:04:06","1","",
"2016-10-05 16:05:56","0","",
"2016-10-05 16:06:25","1","",
"2016-10-05 16:07:57","1","",
"2016-10-05 16:09:47","0","",
"2016-10-05 16:11:06","1","",
"2016-10-05 16:12:04","1","",
"2016-10-05 16:13:45","1","",
"2016-10-05 16:15:34","0","",
"2016-10-05 16:18:55","1","",
"2016-10-05 16:20:45","0","",
"2016-10-05 16:20:57","1","",
"2016-10-05 16:22:47","0","",
"2016-10-05 16:24:10","1","",
"2016-10-05 16:25:39","1","",
"2016-10-05 16:26:58","1","",
"2016-10-05 16:30:04","1","",
"2016-10-05 16:31:54","0","",
"2016-10-05 16:33:14","1","",
"2016-10-05 16:35:04","0","",
"2016-10-05 16:41:11","1","",
"2016-10-05 16:42:26","1","",
"2016-10-05 16:45:02","1","",
"2016-10-05 16:46:52","0","",
"2016-10-05 16:50:31","1","",
"2016-10-05 16:52:20","0","",
"2016-10-05 16:53:44","1","",
"2016-10-05 16:55:33","0","",
"2016-10-05 16:56:53","1","",
"2016-10-05 16:58:43","0","",
"2016-10-05 17:01:01","1","",
"2016-10-05 17:02:51","0","",
"2016-10-05 17:04:43","1","",
"2016-10-05 17:05:44","1","",
"2016-10-05 17:07:34","0","",
"2016-10-05 17:11:12","1","",
"2016-10-05 17:13:01","0","",
"2016-10-05 17:13:40","1","",
"2016-10-05 17:15:23","1","",
"2016-10-05 17:17:13","0","",
"2016-10-05 17:18:34","1","",
"2016-10-05 17:20:24","0","",
"2016-10-05 17:23:11","1","",
"2016-10-05 17:25:01","0","",
"2016-10-05 17:28:27","1","",
"2016-10-05 17:30:17","0","",
"2016-10-05 17:31:04","1","",
"2016-10-05 17:32:54","0","",
"2016-10-05 17:33:55","1","",
"2016-10-05 17:35:45","0","",
"2016-10-05 17:41:54","1","",
"2016-10-05 17:43:44","0","",
"2016-10-05 17:44:12","1","",
"2016-10-05 17:46:01","0","",
"2016-10-05 17:46:02","1","",
"2016-10-05 17:47:09","1","",
"2016-10-05 17:48:59","0","",
"2016-10-05 17:53:43","1","",
"2016-10-05 17:55:33","0","",
"2016-10-05 17:57:36","1","",
"2016-10-05 17:58:52","1","",
"2016-10-05 18:00:41","0","",
"2016-10-05 18:02:20","1","",
"2016-10-05 18:04:10","0","",
"2016-10-05 18:05:32","1","",
"2016-10-05 18:07:22","0","",
"2016-10-05 18:17:24","0","",
"2016-10-05 18:20:43","1","",
"2016-10-05 18:22:33","0","",
"2016-10-05 18:24:21","1","",
"2016-10-05 18:25:38","1","",
"2016-10-05 18:27:11","1","",
"2016-10-05 18:29:00","0","",
"2016-10-05 18:31:54","1","",
"2016-10-05 18:33:37","1","",
"2016-10-05 18:35:26","0","",
"2016-10-05 18:36:02","1","",
"2016-10-05 18:36:58","1","",
"2016-10-05 18:38:29","1","",
"2016-10-05 18:40:19","0","",
"2016-10-05 18:40:28","1","",
"2016-10-05 18:41:51","1","",
"2016-10-05 18:43:41","0","",
"2016-10-05 18:44:54","1","",
"2016-10-05 18:46:44","0","",
"2016-10-05 18:51:57","1","",
"2016-10-05 18:53:03","1","",
"2016-10-05 18:54:53","0","",
"2016-10-05 18:55:26","1","",
"2016-10-05 18:57:15","0","",
"2016-10-05 19:01:51","1","",
"2016-10-05 19:03:20","1","",
"2016-10-05 19:05:09","0","",
"2016-10-05 19:12:18","1","",
"2016-10-05 19:14:08","0","",
"2016-10-05 19:14:14","1","",
"2016-10-05 19:15:19","1","",
"2016-10-05 19:16:14","1","",
"2016-10-05 19:17:10","1","",
"2016-10-05 19:18:59","0","",
"2016-10-05 19:21:58","1","",
"2016-10-05 19:22:53","1","",
"2016-10-05 19:24:43","0","",
"2016-10-05 19:34:46","0","",
"2016-10-05 19:44:49","0","",
"2016-10-05 19:47:22","1","",
"2016-10-05 19:49:11","0","",
"2016-10-05 19:54:09","1","",
"2016-10-05 19:55:59","0","",
"2016-10-05 19:58:35","1","",
"2016-10-05 20:02:07","0","",
"2016-10-05 20:05:27","1","",
"2016-10-05 20:07:17","0","",
"2016-10-05 20:07:41","1","",
"2016-10-05 20:08:57","1","",
"2016-10-05 20:10:15","1","",
"2016-10-05 20:11:19","1","",
"2016-10-05 20:13:08","0","",
"2016-10-05 20:17:46","1","",
"2016-10-05 20:19:36","0","",
"2016-10-05 20:20:48","1","",
"2016-10-05 20:22:30","1","",
"2016-10-05 20:23:31","1","",
"2016-10-05 20:25:20","0","",
"2016-10-05 20:29:20","1","",
"2016-10-05 20:30:27","1","",
"2016-10-05 20:32:17","0","",
"2016-10-05 20:33:58","1","",
"2016-10-05 20:35:47","0","",
"2016-10-05 20:37:54","1","",
"2016-10-05 20:39:43","0","",
"2016-10-05 20:41:20","1","",
"2016-10-05 20:43:10","0","",
"2016-10-05 20:45:00","1","",
"2016-10-05 20:46:49","0","",
"2016-10-05 20:47:28","1","",
"2016-10-05 20:49:17","0","",
"2016-10-05 20:49:57","1","",
"2016-10-05 20:51:46","0","",
"2016-10-05 20:52:43","1","",
"2016-10-05 20:54:32","0","",
"2016-10-05 20:56:55","1","",
"2016-10-05 20:58:44","0","",
"2016-10-05 20:58:46","1","",
"2016-10-05 20:59:43","1","",
"2016-10-05 21:00:38","1","",
"2016-10-05 21:01:35","1","",
"2016-10-05 21:03:24","0","",
"2016-10-05 21:03:57","1","",
"2016-10-05 21:04:52","1","",
"2016-10-05 21:06:41","0","",
"2016-10-05 21:07:36","1","",
"2016-10-05 21:08:39","1","",
"2016-10-05 21:10:24","1","",
"2016-10-05 21:12:13","0","",
"2016-10-05 21:13:56","1","",
"2016-10-05 21:15:05","1","",
"2016-10-05 21:16:54","0","",
"2016-10-05 21:24:58","1","",
"2016-10-05 21:26:00","1","",
"2016-10-05 21:27:35","1","",
"2016-10-05 21:28:39","1","",
"2016-10-05 21:30:29","0","",
"2016-10-05 21:37:33","1","",
"2016-10-05 21:39:22","0","",
"2016-10-05 21:39:33","1","",
"2016-10-05 21:41:23","0","",
"2016-10-05 21:43:28","1","",
"2016-10-05 21:44:23","1","",
"2016-10-05 21:46:13","0","",
"2016-10-05 21:46:52","1","",
"2016-10-05 21:48:42","0","",
"2016-10-05 21:49:10","1","",
"2016-10-05 21:50:59","0","",
"2016-10-05 21:55:35","1","",
"2016-10-05 21:57:25","0","",
"2016-10-05 21:59:58","1","",
"2016-10-05 22:01:47","0","",
"2016-10-05 22:02:51","1","",
"2016-10-05 22:04:40","0","",
"2016-10-05 22:05:30","1","",
"2016-10-05 22:06:26","1","",
"2016-10-05 22:07:25","1","",
"2016-10-05 22:08:20","1","",
"2016-10-05 22:09:43","1","",
"2016-10-05 22:10:39","1","",
"2016-10-05 22:12:28","0","",
"2016-10-05 22:12:58","1","",
"2016-10-05 22:13:57","1","",
"2016-10-05 22:14:59","1","",
"2016-10-05 22:16:19","1","",
"2016-10-05 22:18:08","0","",
"2016-10-05 22:20:51","1","",
"2016-10-05 22:22:40","0","",
"2016-10-05 22:23:17","1","",
"2016-10-05 22:25:07","0","",
"2016-10-05 22:31:52","1","",
"2016-10-05 22:33:38","1","",
"2016-10-05 22:35:12","1","",
"2016-10-05 22:36:54","1","",
"2016-10-05 22:38:44","0","",
"2016-10-05 22:38:45","1","",
"2016-10-05 22:40:35","0","",
"2016-10-05 22:40:53","1","",
"2016-10-05 22:42:42","0","",
"2016-10-05 22:46:37","1","",
"2016-10-05 22:48:26","0","",
"2016-10-05 22:50:33","1","",
"2016-10-05 22:52:22","0","",
"2016-10-05 22:53:57","1","",
"2016-10-05 22:54:52","1","",
"2016-10-05 22:56:41","0","",
"2016-10-05 23:03:01","1","",
"2016-10-05 23:04:26","1","",
"2016-10-05 23:06:16","0","",
"2016-10-05 23:14:21","1","",
"2016-10-05 23:16:10","0","",
"2016-10-05 23:26:13","0","",
"2016-10-05 23:27:20","1","",
"2016-10-05 23:29:08","1","",
"2016-10-05 23:30:58","0","",
"2016-10-05 23:31:59","1","",
"2016-10-05 23:33:49","0","",
"2016-10-05 23:36:20","1","",
"2016-10-05 23:38:10","0","",
"2016-10-05 23:39:27","1","",
"2016-10-05 23:40:29","1","",
"2016-10-05 23:42:19","0","",
"2016-10-05 23:45:00","1","",
"2016-10-05 23:46:10","1","",
"2016-10-05 23:47:59","0","",
"2016-10-05 23:48:03","1","",
"2016-10-05 23:49:08","1","",
"2016-10-05 23:50:58","0","",
"2016-10-05 23:53:38","1","",
"2016-10-05 23:55:28","0","",
"2016-10-05 23:57:16","1","",
"2016-10-05 23:58:35","1","",
